"Step","male_silero - loss/g/total","male_silero - loss/g/total__MIN","male_silero - loss/g/total__MAX"
"994","36.06837844848633","36.06837844848633","36.06837844848633"
"995","36.37422561645508","36.37422561645508","36.37422561645508"
"996","36.770591735839844","36.770591735839844","36.770591735839844"
"997","37.6122932434082","37.6122932434082","37.6122932434082"
"998","37.50172424316406","37.50172424316406","37.50172424316406"
"999","38.15596008300781","38.15596008300781","38.15596008300781"
"1000","36.95045471191406","36.95045471191406","36.95045471191406"
"1001","35.97502517700195","35.97502517700195","35.97502517700195"
"1002","37.6478271484375","37.6478271484375","37.6478271484375"
"1003","35.718605041503906","35.718605041503906","35.718605041503906"
"1004","35.72263717651367","35.72263717651367","35.72263717651367"
"1005","36.796836853027344","36.796836853027344","36.796836853027344"
"1006","36.33694076538086","36.33694076538086","36.33694076538086"
"1007","37.87193298339844","37.87193298339844","37.87193298339844"
"1008","36.433006286621094","36.433006286621094","36.433006286621094"
"1009","36.83442687988281","36.83442687988281","36.83442687988281"
"1010","34.99916076660156","34.99916076660156","34.99916076660156"
"1011","36.997230529785156","36.997230529785156","36.997230529785156"
"1012","35.09918212890625","35.09918212890625","35.09918212890625"
"1013","37.81336975097656","37.81336975097656","37.81336975097656"
"1014","36.273887634277344","36.273887634277344","36.273887634277344"
"1015","34.691307067871094","34.691307067871094","34.691307067871094"
"1016","36.594398498535156","36.594398498535156","36.594398498535156"
"1017","38.35879135131836","38.35879135131836","38.35879135131836"
"1018","38.712890625","38.712890625","38.712890625"
"1019","36.60942077636719","36.60942077636719","36.60942077636719"
"1020","38.284820556640625","38.284820556640625","38.284820556640625"
"1021","37.42592239379883","37.42592239379883","37.42592239379883"
"1022","37.817665100097656","37.817665100097656","37.817665100097656"
"1023","37.96558380126953","37.96558380126953","37.96558380126953"
"1024","35.56481170654297","35.56481170654297","35.56481170654297"
"1025","37.612728118896484","37.612728118896484","37.612728118896484"
"1026","37.980613708496094","37.980613708496094","37.980613708496094"
"1027","36.95531463623047","36.95531463623047","36.95531463623047"
"1028","39.23737716674805","39.23737716674805","39.23737716674805"
"1029","36.912567138671875","36.912567138671875","36.912567138671875"
"1030","37.774967193603516","37.774967193603516","37.774967193603516"
"1031","38.33259201049805","38.33259201049805","38.33259201049805"
"1032","38.652305603027344","38.652305603027344","38.652305603027344"
"1033","39.32030487060547","39.32030487060547","39.32030487060547"
"1034","35.41748046875","35.41748046875","35.41748046875"
"1035","37.72024154663086","37.72024154663086","37.72024154663086"
"1036","39.00169372558594","39.00169372558594","39.00169372558594"
"1037","35.983543395996094","35.983543395996094","35.983543395996094"
"1038","39.05604553222656","39.05604553222656","39.05604553222656"
"1039","38.86867141723633","38.86867141723633","38.86867141723633"
"1040","38.010536193847656","38.010536193847656","38.010536193847656"
"1041","38.376041412353516","38.376041412353516","38.376041412353516"
"1042","38.95166015625","38.95166015625","38.95166015625"
"1043","37.059478759765625","37.059478759765625","37.059478759765625"
"1044","37.242515563964844","37.242515563964844","37.242515563964844"
"1045","37.10467529296875","37.10467529296875","37.10467529296875"
"1046","35.9072380065918","35.9072380065918","35.9072380065918"
"1047","36.91587829589844","36.91587829589844","36.91587829589844"
"1048","37.48483657836914","37.48483657836914","37.48483657836914"
"1049","36.28083419799805","36.28083419799805","36.28083419799805"
"1050","37.756202697753906","37.756202697753906","37.756202697753906"
"1051","38.69474792480469","38.69474792480469","38.69474792480469"
"1052","38.219669342041016","38.219669342041016","38.219669342041016"
"1053","37.419578552246094","37.419578552246094","37.419578552246094"
"1054","36.74466323852539","36.74466323852539","36.74466323852539"
"1055","36.85829544067383","36.85829544067383","36.85829544067383"
"1056","36.9852180480957","36.9852180480957","36.9852180480957"
"1057","36.21181106567383","36.21181106567383","36.21181106567383"
"1058","36.40409851074219","36.40409851074219","36.40409851074219"
"1059","35.570037841796875","35.570037841796875","35.570037841796875"
"1060","37.93414306640625","37.93414306640625","37.93414306640625"
"1061","38.97792434692383","38.97792434692383","38.97792434692383"
"1062","35.89345169067383","35.89345169067383","35.89345169067383"
"1063","36.86929702758789","36.86929702758789","36.86929702758789"
"1064","38.011451721191406","38.011451721191406","38.011451721191406"
"1065","37.95649719238281","37.95649719238281","37.95649719238281"
"1066","39.67156982421875","39.67156982421875","39.67156982421875"
"1067","38.25885009765625","38.25885009765625","38.25885009765625"
"1068","37.334510803222656","37.334510803222656","37.334510803222656"
"1069","35.70532989501953","35.70532989501953","35.70532989501953"
"1070","38.75733947753906","38.75733947753906","38.75733947753906"
"1071","38.38986587524414","38.38986587524414","38.38986587524414"
"1072","37.129051208496094","37.129051208496094","37.129051208496094"
"1073","37.751319885253906","37.751319885253906","37.751319885253906"
"1074","36.495635986328125","36.495635986328125","36.495635986328125"
"1075","38.13943862915039","38.13943862915039","38.13943862915039"
"1076","35.53672409057617","35.53672409057617","35.53672409057617"
"1077","37.60530090332031","37.60530090332031","37.60530090332031"
"1078","37.71035385131836","37.71035385131836","37.71035385131836"
"1079","40.044837951660156","40.044837951660156","40.044837951660156"
"1080","36.10720443725586","36.10720443725586","36.10720443725586"
"1081","37.87554168701172","37.87554168701172","37.87554168701172"
"1082","37.84934997558594","37.84934997558594","37.84934997558594"
"1083","38.09248733520508","38.09248733520508","38.09248733520508"
"1084","38.95077896118164","38.95077896118164","38.95077896118164"
"1085","37.24613571166992","37.24613571166992","37.24613571166992"
"1086","37.256439208984375","37.256439208984375","37.256439208984375"
"1087","36.266204833984375","36.266204833984375","36.266204833984375"
"1088","41.21678924560547","41.21678924560547","41.21678924560547"
"1089","37.64070510864258","37.64070510864258","37.64070510864258"
"1090","37.247589111328125","37.247589111328125","37.247589111328125"
"1091","37.842689514160156","37.842689514160156","37.842689514160156"
"1092","37.73705291748047","37.73705291748047","37.73705291748047"
"1093","38.641666412353516","38.641666412353516","38.641666412353516"
"1094","36.99468994140625","36.99468994140625","36.99468994140625"
"1095","36.9641227722168","36.9641227722168","36.9641227722168"
"1096","35.84735107421875","35.84735107421875","35.84735107421875"
"1097","37.49410629272461","37.49410629272461","37.49410629272461"
"1098","38.39652633666992","38.39652633666992","38.39652633666992"
"1099","38.19362258911133","38.19362258911133","38.19362258911133"
"1100","36.99055099487305","36.99055099487305","36.99055099487305"
"1101","39.543418884277344","39.543418884277344","39.543418884277344"
"1102","35.94609832763672","35.94609832763672","35.94609832763672"
"1103","38.386470794677734","38.386470794677734","38.386470794677734"
"1104","35.50721740722656","35.50721740722656","35.50721740722656"
"1105","39.88674545288086","39.88674545288086","39.88674545288086"
"1106","38.89345932006836","38.89345932006836","38.89345932006836"
"1107","37.756256103515625","37.756256103515625","37.756256103515625"
"1108","38.15456008911133","38.15456008911133","38.15456008911133"
"1109","39.33589172363281","39.33589172363281","39.33589172363281"
"1110","37.5781135559082","37.5781135559082","37.5781135559082"
"1111","38.2147102355957","38.2147102355957","38.2147102355957"
"1112","37.295597076416016","37.295597076416016","37.295597076416016"
"1113","36.987884521484375","36.987884521484375","36.987884521484375"
"1114","36.12403106689453","36.12403106689453","36.12403106689453"
"1115","37.567955017089844","37.567955017089844","37.567955017089844"
"1116","37.71842956542969","37.71842956542969","37.71842956542969"
"1117","38.79689025878906","38.79689025878906","38.79689025878906"
"1118","38.595829010009766","38.595829010009766","38.595829010009766"
"1119","38.95500564575195","38.95500564575195","38.95500564575195"
"1120","36.016845703125","36.016845703125","36.016845703125"
"1121","37.319114685058594","37.319114685058594","37.319114685058594"
"1122","37.01515197753906","37.01515197753906","37.01515197753906"
"1123","36.485965728759766","36.485965728759766","36.485965728759766"
"1124","36.180641174316406","36.180641174316406","36.180641174316406"
"1125","36.672428131103516","36.672428131103516","36.672428131103516"
"1126","37.474510192871094","37.474510192871094","37.474510192871094"
"1127","36.60387420654297","36.60387420654297","36.60387420654297"
"1128","37.35020065307617","37.35020065307617","37.35020065307617"
"1129","37.58695983886719","37.58695983886719","37.58695983886719"
"1130","36.655967712402344","36.655967712402344","36.655967712402344"
"1131","37.51150894165039","37.51150894165039","37.51150894165039"
"1132","35.214290618896484","35.214290618896484","35.214290618896484"
"1133","36.56741714477539","36.56741714477539","36.56741714477539"
"1134","40.253665924072266","40.253665924072266","40.253665924072266"
"1135","37.848716735839844","37.848716735839844","37.848716735839844"
"1136","35.80844497680664","35.80844497680664","35.80844497680664"
"1137","35.656288146972656","35.656288146972656","35.656288146972656"
"1138","35.79497528076172","35.79497528076172","35.79497528076172"
"1139","40.52393341064453","40.52393341064453","40.52393341064453"
"1140","37.38734436035156","37.38734436035156","37.38734436035156"
"1141","36.98823547363281","36.98823547363281","36.98823547363281"
"1142","36.489627838134766","36.489627838134766","36.489627838134766"
"1143","37.85906982421875","37.85906982421875","37.85906982421875"
"1144","37.19335174560547","37.19335174560547","37.19335174560547"
"1145","41.00289535522461","41.00289535522461","41.00289535522461"
"1146","36.535911560058594","36.535911560058594","36.535911560058594"
"1147","38.250465393066406","38.250465393066406","38.250465393066406"
"1148","38.840118408203125","38.840118408203125","38.840118408203125"
"1149","37.596656799316406","37.596656799316406","37.596656799316406"
"1150","36.91236114501953","36.91236114501953","36.91236114501953"
"1151","37.7493896484375","37.7493896484375","37.7493896484375"
"1152","38.138153076171875","38.138153076171875","38.138153076171875"
"1153","37.68531799316406","37.68531799316406","37.68531799316406"
"1154","37.58476638793945","37.58476638793945","37.58476638793945"
"1155","36.36149215698242","36.36149215698242","36.36149215698242"
"1156","36.543067932128906","36.543067932128906","36.543067932128906"
"1157","36.93989562988281","36.93989562988281","36.93989562988281"
"1158","37.70928192138672","37.70928192138672","37.70928192138672"
"1159","36.90675735473633","36.90675735473633","36.90675735473633"
"1160","36.706024169921875","36.706024169921875","36.706024169921875"
"1161","35.903141021728516","35.903141021728516","35.903141021728516"
"1162","36.5908203125","36.5908203125","36.5908203125"
"1163","37.72041320800781","37.72041320800781","37.72041320800781"
"1164","37.3803596496582","37.3803596496582","37.3803596496582"
"1165","37.023677825927734","37.023677825927734","37.023677825927734"
"1166","36.635494232177734","36.635494232177734","36.635494232177734"
"1167","37.53987121582031","37.53987121582031","37.53987121582031"
"1168","40.28618240356445","40.28618240356445","40.28618240356445"
"1169","36.61338806152344","36.61338806152344","36.61338806152344"
"1170","37.700340270996094","37.700340270996094","37.700340270996094"
"1171","36.979915618896484","36.979915618896484","36.979915618896484"
"1172","38.339176177978516","38.339176177978516","38.339176177978516"
"1173","35.47683334350586","35.47683334350586","35.47683334350586"
"1174","37.950721740722656","37.950721740722656","37.950721740722656"
"1175","37.57843780517578","37.57843780517578","37.57843780517578"
"1176","38.690834045410156","38.690834045410156","38.690834045410156"
"1177","36.00422668457031","36.00422668457031","36.00422668457031"
"1178","39.03876876831055","39.03876876831055","39.03876876831055"
"1179","35.83697509765625","35.83697509765625","35.83697509765625"
"1180","39.141090393066406","39.141090393066406","39.141090393066406"
"1181","36.773841857910156","36.773841857910156","36.773841857910156"
"1182","37.1333122253418","37.1333122253418","37.1333122253418"
"1183","38.34456253051758","38.34456253051758","38.34456253051758"
"1184","36.588043212890625","36.588043212890625","36.588043212890625"
"1185","38.37959671020508","38.37959671020508","38.37959671020508"
"1186","37.83738327026367","37.83738327026367","37.83738327026367"
"1187","38.254966735839844","38.254966735839844","38.254966735839844"
"1188","35.72956848144531","35.72956848144531","35.72956848144531"
"1189","37.79483413696289","37.79483413696289","37.79483413696289"
"1190","37.02191925048828","37.02191925048828","37.02191925048828"
"1191","38.43568801879883","38.43568801879883","38.43568801879883"
"1192","36.5864143371582","36.5864143371582","36.5864143371582"
"1193","36.15616226196289","36.15616226196289","36.15616226196289"
"1194","38.10675811767578","38.10675811767578","38.10675811767578"
"1195","38.29888916015625","38.29888916015625","38.29888916015625"
"1196","38.61924743652344","38.61924743652344","38.61924743652344"
"1197","35.1168212890625","35.1168212890625","35.1168212890625"
"1198","37.089454650878906","37.089454650878906","37.089454650878906"
"1199","37.51897048950195","37.51897048950195","37.51897048950195"
"1200","37.07050323486328","37.07050323486328","37.07050323486328"
"1201","37.449485778808594","37.449485778808594","37.449485778808594"
"1202","36.69169235229492","36.69169235229492","36.69169235229492"
"1203","38.793609619140625","38.793609619140625","38.793609619140625"
"1204","36.225685119628906","36.225685119628906","36.225685119628906"
"1205","39.592830657958984","39.592830657958984","39.592830657958984"
"1206","37.584449768066406","37.584449768066406","37.584449768066406"
"1207","38.550315856933594","38.550315856933594","38.550315856933594"
"1208","39.31800842285156","39.31800842285156","39.31800842285156"
"1209","41.13329315185547","41.13329315185547","41.13329315185547"
"1210","36.633174896240234","36.633174896240234","36.633174896240234"
"1211","39.01432418823242","39.01432418823242","39.01432418823242"
"1212","38.954612731933594","38.954612731933594","38.954612731933594"
"1213","37.85939025878906","37.85939025878906","37.85939025878906"
"1214","37.13935089111328","37.13935089111328","37.13935089111328"
"1215","36.370643615722656","36.370643615722656","36.370643615722656"
"1216","36.03374481201172","36.03374481201172","36.03374481201172"
"1217","37.60655975341797","37.60655975341797","37.60655975341797"
"1218","38.506492614746094","38.506492614746094","38.506492614746094"
"1219","36.08045959472656","36.08045959472656","36.08045959472656"
"1220","37.37055206298828","37.37055206298828","37.37055206298828"
"1221","37.65996170043945","37.65996170043945","37.65996170043945"
"1222","37.607337951660156","37.607337951660156","37.607337951660156"
"1223","37.170997619628906","37.170997619628906","37.170997619628906"
"1224","36.44607925415039","36.44607925415039","36.44607925415039"
"1225","39.02363967895508","39.02363967895508","39.02363967895508"
"1226","35.777427673339844","35.777427673339844","35.777427673339844"
"1227","36.76152420043945","36.76152420043945","36.76152420043945"
"1228","36.28673553466797","36.28673553466797","36.28673553466797"
"1229","38.86705780029297","38.86705780029297","38.86705780029297"
"1230","36.602500915527344","36.602500915527344","36.602500915527344"
"1231","38.511287689208984","38.511287689208984","38.511287689208984"
"1232","35.89780044555664","35.89780044555664","35.89780044555664"
"1233","36.590240478515625","36.590240478515625","36.590240478515625"
"1234","38.005462646484375","38.005462646484375","38.005462646484375"
"1235","37.113887786865234","37.113887786865234","37.113887786865234"
"1236","35.903038024902344","35.903038024902344","35.903038024902344"
"1237","38.42473602294922","38.42473602294922","38.42473602294922"
"1238","36.99185562133789","36.99185562133789","36.99185562133789"
"1239","37.77311325073242","37.77311325073242","37.77311325073242"
"1240","37.72197723388672","37.72197723388672","37.72197723388672"
"1241","38.065879821777344","38.065879821777344","38.065879821777344"
"1242","36.834747314453125","36.834747314453125","36.834747314453125"
"1243","38.15953063964844","38.15953063964844","38.15953063964844"
"1244","36.4699592590332","36.4699592590332","36.4699592590332"
"1245","37.13197708129883","37.13197708129883","37.13197708129883"
"1246","36.7262077331543","36.7262077331543","36.7262077331543"
"1247","38.18916320800781","38.18916320800781","38.18916320800781"
"1248","35.864166259765625","35.864166259765625","35.864166259765625"
"1249","35.56765365600586","35.56765365600586","35.56765365600586"
"1250","36.384185791015625","36.384185791015625","36.384185791015625"
"1251","37.158668518066406","37.158668518066406","37.158668518066406"
"1252","36.80060958862305","36.80060958862305","36.80060958862305"
"1253","37.58137130737305","37.58137130737305","37.58137130737305"
"1254","37.416194915771484","37.416194915771484","37.416194915771484"
"1255","35.99360275268555","35.99360275268555","35.99360275268555"
"1256","36.2296028137207","36.2296028137207","36.2296028137207"
"1257","39.00888442993164","39.00888442993164","39.00888442993164"
"1258","37.1858024597168","37.1858024597168","37.1858024597168"
"1259","37.433902740478516","37.433902740478516","37.433902740478516"
"1260","37.62313461303711","37.62313461303711","37.62313461303711"
