"Step","male_silero - loss/g/kl","male_silero - loss/g/kl__MIN","male_silero - loss/g/kl__MAX"
"932","2.1398096084594727","2.1398096084594727","2.1398096084594727"
"933","2.5645627975463867","2.5645627975463867","2.5645627975463867"
"934","3.129999876022339","3.129999876022339","3.129999876022339"
"935","1.70896315574646","1.70896315574646","1.70896315574646"
"936","2.4169514179229736","2.4169514179229736","2.4169514179229736"
"937","2.3262574672698975","2.3262574672698975","2.3262574672698975"
"938","2.3807554244995117","2.3807554244995117","2.3807554244995117"
"939","2.013669013977051","2.013669013977051","2.013669013977051"
"940","2.578075647354126","2.578075647354126","2.578075647354126"
"941","2.458466053009033","2.458466053009033","2.458466053009033"
"942","1.7882912158966064","1.7882912158966064","1.7882912158966064"
"943","2.5048038959503174","2.5048038959503174","2.5048038959503174"
"944","2.07171893119812","2.07171893119812","2.07171893119812"
"945","2.3829874992370605","2.3829874992370605","2.3829874992370605"
"946","2.290876626968384","2.290876626968384","2.290876626968384"
"947","1.8597344160079956","1.8597344160079956","1.8597344160079956"
"948","1.9321701526641846","1.9321701526641846","1.9321701526641846"
"949","2.5512681007385254","2.5512681007385254","2.5512681007385254"
"950","2.3856616020202637","2.3856616020202637","2.3856616020202637"
"951","2.2634284496307373","2.2634284496307373","2.2634284496307373"
"952","2.3762600421905518","2.3762600421905518","2.3762600421905518"
"953","2.1520590782165527","2.1520590782165527","2.1520590782165527"
"954","2.68856143951416","2.68856143951416","2.68856143951416"
"955","2.275451421737671","2.275451421737671","2.275451421737671"
"956","2.256251573562622","2.256251573562622","2.256251573562622"
"957","2.279914617538452","2.279914617538452","2.279914617538452"
"958","2.5039706230163574","2.5039706230163574","2.5039706230163574"
"959","2.6366517543792725","2.6366517543792725","2.6366517543792725"
"960","2.080401659011841","2.080401659011841","2.080401659011841"
"961","2.4335319995880127","2.4335319995880127","2.4335319995880127"
"962","2.482684373855591","2.482684373855591","2.482684373855591"
"963","2.3388118743896484","2.3388118743896484","2.3388118743896484"
"964","1.989707589149475","1.989707589149475","1.989707589149475"
"965","2.165194511413574","2.165194511413574","2.165194511413574"
"966","2.0190482139587402","2.0190482139587402","2.0190482139587402"
"967","2.000901937484741","2.000901937484741","2.000901937484741"
"968","2.182832717895508","2.182832717895508","2.182832717895508"
"969","1.8716802597045898","1.8716802597045898","1.8716802597045898"
"970","1.8460749387741089","1.8460749387741089","1.8460749387741089"
"971","1.7452912330627441","1.7452912330627441","1.7452912330627441"
"972","2.3606083393096924","2.3606083393096924","2.3606083393096924"
"973","2.446835517883301","2.446835517883301","2.446835517883301"
"974","2.36643123626709","2.36643123626709","2.36643123626709"
"975","2.434457302093506","2.434457302093506","2.434457302093506"
"976","2.1278631687164307","2.1278631687164307","2.1278631687164307"
"977","2.2919843196868896","2.2919843196868896","2.2919843196868896"
"978","2.249114513397217","2.249114513397217","2.249114513397217"
"979","2.2094855308532715","2.2094855308532715","2.2094855308532715"
"980","2.6632537841796875","2.6632537841796875","2.6632537841796875"
"981","2.234135627746582","2.234135627746582","2.234135627746582"
"982","2.141867160797119","2.141867160797119","2.141867160797119"
"983","2.3499224185943604","2.3499224185943604","2.3499224185943604"
"984","2.081956148147583","2.081956148147583","2.081956148147583"
"985","2.3937084674835205","2.3937084674835205","2.3937084674835205"
"986","2.1081748008728027","2.1081748008728027","2.1081748008728027"
"987","2.4640536308288574","2.4640536308288574","2.4640536308288574"
"988","2.1158289909362793","2.1158289909362793","2.1158289909362793"
"989","2.1762197017669678","2.1762197017669678","2.1762197017669678"
"990","2.282723903656006","2.282723903656006","2.282723903656006"
"991","2.206592082977295","2.206592082977295","2.206592082977295"
"992","2.015615463256836","2.015615463256836","2.015615463256836"
"993","2.3541791439056396","2.3541791439056396","2.3541791439056396"
"994","2.26257586479187","2.26257586479187","2.26257586479187"
"995","1.9189625978469849","1.9189625978469849","1.9189625978469849"
"996","2.1489439010620117","2.1489439010620117","2.1489439010620117"
"997","2.218519449234009","2.218519449234009","2.218519449234009"
"998","2.2147486209869385","2.2147486209869385","2.2147486209869385"
"999","2.54375958442688","2.54375958442688","2.54375958442688"
"1000","2.1532700061798096","2.1532700061798096","2.1532700061798096"
"1001","2.1465790271759033","2.1465790271759033","2.1465790271759033"
"1002","2.282160520553589","2.282160520553589","2.282160520553589"
"1003","2.375258684158325","2.375258684158325","2.375258684158325"
"1004","1.9142051935195923","1.9142051935195923","1.9142051935195923"
"1005","1.979308009147644","1.979308009147644","1.979308009147644"
"1006","2.181546449661255","2.181546449661255","2.181546449661255"
"1007","2.6262199878692627","2.6262199878692627","2.6262199878692627"
"1008","2.4407687187194824","2.4407687187194824","2.4407687187194824"
"1009","2.445486307144165","2.445486307144165","2.445486307144165"
"1010","1.7877311706542969","1.7877311706542969","1.7877311706542969"
"1011","2.2489163875579834","2.2489163875579834","2.2489163875579834"
"1012","2.177457332611084","2.177457332611084","2.177457332611084"
"1013","2.333014965057373","2.333014965057373","2.333014965057373"
"1014","2.4409987926483154","2.4409987926483154","2.4409987926483154"
"1015","2.002854347229004","2.002854347229004","2.002854347229004"
"1016","2.2786753177642822","2.2786753177642822","2.2786753177642822"
"1017","2.3104355335235596","2.3104355335235596","2.3104355335235596"
"1018","2.212106943130493","2.212106943130493","2.212106943130493"
"1019","2.2000508308410645","2.2000508308410645","2.2000508308410645"
"1020","2.4585142135620117","2.4585142135620117","2.4585142135620117"
"1021","2.5630741119384766","2.5630741119384766","2.5630741119384766"
"1022","2.2008283138275146","2.2008283138275146","2.2008283138275146"
"1023","2.509840250015259","2.509840250015259","2.509840250015259"
"1024","1.929701566696167","1.929701566696167","1.929701566696167"
"1025","2.31997013092041","2.31997013092041","2.31997013092041"
"1026","2.3956212997436523","2.3956212997436523","2.3956212997436523"
"1027","2.2566089630126953","2.2566089630126953","2.2566089630126953"
"1028","2.313049554824829","2.313049554824829","2.313049554824829"
"1029","2.1090352535247803","2.1090352535247803","2.1090352535247803"
"1030","1.928000569343567","1.928000569343567","1.928000569343567"
"1031","2.0966367721557617","2.0966367721557617","2.0966367721557617"
"1032","1.9974217414855957","1.9974217414855957","1.9974217414855957"
"1033","2.6274287700653076","2.6274287700653076","2.6274287700653076"
"1034","2.11541485786438","2.11541485786438","2.11541485786438"
"1035","1.93320631980896","1.93320631980896","1.93320631980896"
"1036","2.2091681957244873","2.2091681957244873","2.2091681957244873"
"1037","2.069988489151001","2.069988489151001","2.069988489151001"
"1038","2.0558388233184814","2.0558388233184814","2.0558388233184814"
"1039","2.039456367492676","2.039456367492676","2.039456367492676"
"1040","2.454287052154541","2.454287052154541","2.454287052154541"
"1041","2.7544314861297607","2.7544314861297607","2.7544314861297607"
"1042","2.5760979652404785","2.5760979652404785","2.5760979652404785"
"1043","2.3358359336853027","2.3358359336853027","2.3358359336853027"
"1044","1.6176724433898926","1.6176724433898926","1.6176724433898926"
"1045","1.8149006366729736","1.8149006366729736","1.8149006366729736"
"1046","1.8574163913726807","1.8574163913726807","1.8574163913726807"
"1047","2.396279811859131","2.396279811859131","2.396279811859131"
"1048","2.5333757400512695","2.5333757400512695","2.5333757400512695"
"1049","2.051966905593872","2.051966905593872","2.051966905593872"
"1050","2.665513277053833","2.665513277053833","2.665513277053833"
"1051","2.2505125999450684","2.2505125999450684","2.2505125999450684"
"1052","2.4530069828033447","2.4530069828033447","2.4530069828033447"
"1053","2.394683599472046","2.394683599472046","2.394683599472046"
"1054","2.4094507694244385","2.4094507694244385","2.4094507694244385"
"1055","2.0246706008911133","2.0246706008911133","2.0246706008911133"
"1056","1.8764796257019043","1.8764796257019043","1.8764796257019043"
"1057","2.024169445037842","2.024169445037842","2.024169445037842"
"1058","2.033525228500366","2.033525228500366","2.033525228500366"
"1059","1.9281305074691772","1.9281305074691772","1.9281305074691772"
"1060","2.6214888095855713","2.6214888095855713","2.6214888095855713"
"1061","2.370988368988037","2.370988368988037","2.370988368988037"
"1062","2.203718662261963","2.203718662261963","2.203718662261963"
"1063","1.9877806901931763","1.9877806901931763","1.9877806901931763"
"1064","2.167276382446289","2.167276382446289","2.167276382446289"
"1065","2.269711494445801","2.269711494445801","2.269711494445801"
"1066","2.304699659347534","2.304699659347534","2.304699659347534"
"1067","2.209385395050049","2.209385395050049","2.209385395050049"
"1068","1.9390631914138794","1.9390631914138794","1.9390631914138794"
"1069","1.9333668947219849","1.9333668947219849","1.9333668947219849"
"1070","2.2163662910461426","2.2163662910461426","2.2163662910461426"
"1071","2.327662467956543","2.327662467956543","2.327662467956543"
"1072","2.4936392307281494","2.4936392307281494","2.4936392307281494"
"1073","1.6112053394317627","1.6112053394317627","1.6112053394317627"
"1074","2.1782708168029785","2.1782708168029785","2.1782708168029785"
"1075","2.4073541164398193","2.4073541164398193","2.4073541164398193"
"1076","2.158247470855713","2.158247470855713","2.158247470855713"
"1077","2.334547996520996","2.334547996520996","2.334547996520996"
"1078","2.2454378604888916","2.2454378604888916","2.2454378604888916"
"1079","2.326822280883789","2.326822280883789","2.326822280883789"
"1080","1.990393877029419","1.990393877029419","1.990393877029419"
"1081","2.23728084564209","2.23728084564209","2.23728084564209"
"1082","2.7943115234375","2.7943115234375","2.7943115234375"
"1083","2.1339468955993652","2.1339468955993652","2.1339468955993652"
"1084","2.434392213821411","2.434392213821411","2.434392213821411"
"1085","2.6217989921569824","2.6217989921569824","2.6217989921569824"
"1086","2.416942834854126","2.416942834854126","2.416942834854126"
"1087","2.0414109230041504","2.0414109230041504","2.0414109230041504"
"1088","2.6727685928344727","2.6727685928344727","2.6727685928344727"
"1089","2.150249719619751","2.150249719619751","2.150249719619751"
"1090","1.826444387435913","1.826444387435913","1.826444387435913"
"1091","2.5656137466430664","2.5656137466430664","2.5656137466430664"
"1092","2.4582364559173584","2.4582364559173584","2.4582364559173584"
"1093","1.9923062324523926","1.9923062324523926","1.9923062324523926"
"1094","2.3732361793518066","2.3732361793518066","2.3732361793518066"
"1095","1.833067774772644","1.833067774772644","1.833067774772644"
"1096","2.236736297607422","2.236736297607422","2.236736297607422"
"1097","2.4040119647979736","2.4040119647979736","2.4040119647979736"
"1098","2.234348773956299","2.234348773956299","2.234348773956299"
"1099","2.4108970165252686","2.4108970165252686","2.4108970165252686"
"1100","2.5093910694122314","2.5093910694122314","2.5093910694122314"
"1101","2.3040332794189453","2.3040332794189453","2.3040332794189453"
"1102","2.2508633136749268","2.2508633136749268","2.2508633136749268"
"1103","2.4097139835357666","2.4097139835357666","2.4097139835357666"
"1104","2.209702968597412","2.209702968597412","2.209702968597412"
"1105","2.505570650100708","2.505570650100708","2.505570650100708"
"1106","2.2996389865875244","2.2996389865875244","2.2996389865875244"
"1107","2.4079277515411377","2.4079277515411377","2.4079277515411377"
"1108","2.4728524684906006","2.4728524684906006","2.4728524684906006"
"1109","2.3146286010742188","2.3146286010742188","2.3146286010742188"
"1110","2.3034181594848633","2.3034181594848633","2.3034181594848633"
"1111","2.2373952865600586","2.2373952865600586","2.2373952865600586"
"1112","2.00227952003479","2.00227952003479","2.00227952003479"
"1113","2.1215765476226807","2.1215765476226807","2.1215765476226807"
"1114","1.918286681175232","1.918286681175232","1.918286681175232"
"1115","1.8969215154647827","1.8969215154647827","1.8969215154647827"
"1116","3.04044246673584","3.04044246673584","3.04044246673584"
"1117","2.451059103012085","2.451059103012085","2.451059103012085"
"1118","2.920468330383301","2.920468330383301","2.920468330383301"
"1119","2.5804078578948975","2.5804078578948975","2.5804078578948975"
"1120","1.9026334285736084","1.9026334285736084","1.9026334285736084"
"1121","2.070413827896118","2.070413827896118","2.070413827896118"
"1122","2.205151319503784","2.205151319503784","2.205151319503784"
"1123","2.3263039588928223","2.3263039588928223","2.3263039588928223"
"1124","2.1934585571289062","2.1934585571289062","2.1934585571289062"
"1125","2.1855456829071045","2.1855456829071045","2.1855456829071045"
"1126","1.761124610900879","1.761124610900879","1.761124610900879"
"1127","1.8748764991760254","1.8748764991760254","1.8748764991760254"
"1128","2.0750818252563477","2.0750818252563477","2.0750818252563477"
"1129","1.8866329193115234","1.8866329193115234","1.8866329193115234"
"1130","2.4120171070098877","2.4120171070098877","2.4120171070098877"
"1131","1.8088735342025757","1.8088735342025757","1.8088735342025757"
"1132","2.121216058731079","2.121216058731079","2.121216058731079"
"1133","2.24711275100708","2.24711275100708","2.24711275100708"
"1134","2.5396170616149902","2.5396170616149902","2.5396170616149902"
"1135","2.5963218212127686","2.5963218212127686","2.5963218212127686"
"1136","2.2905142307281494","2.2905142307281494","2.2905142307281494"
"1137","2.185309648513794","2.185309648513794","2.185309648513794"
"1138","2.003046989440918","2.003046989440918","2.003046989440918"
"1139","2.387159585952759","2.387159585952759","2.387159585952759"
"1140","2.3660993576049805","2.3660993576049805","2.3660993576049805"
"1141","2.6780993938446045","2.6780993938446045","2.6780993938446045"
"1142","2.457603693008423","2.457603693008423","2.457603693008423"
"1143","2.400097131729126","2.400097131729126","2.400097131729126"
"1144","2.0840015411376953","2.0840015411376953","2.0840015411376953"
"1145","3.141955614089966","3.141955614089966","3.141955614089966"
"1146","2.393725872039795","2.393725872039795","2.393725872039795"
"1147","2.5895309448242188","2.5895309448242188","2.5895309448242188"
"1148","2.6942572593688965","2.6942572593688965","2.6942572593688965"
"1149","2.321596145629883","2.321596145629883","2.321596145629883"
"1150","1.806942343711853","1.806942343711853","1.806942343711853"
"1151","2.439636468887329","2.439636468887329","2.439636468887329"
"1152","2.2678279876708984","2.2678279876708984","2.2678279876708984"
"1153","2.0928008556365967","2.0928008556365967","2.0928008556365967"
"1154","1.9294850826263428","1.9294850826263428","1.9294850826263428"
"1155","2.1716763973236084","2.1716763973236084","2.1716763973236084"
"1156","2.169485092163086","2.169485092163086","2.169485092163086"
"1157","2.5443735122680664","2.5443735122680664","2.5443735122680664"
"1158","2.3153257369995117","2.3153257369995117","2.3153257369995117"
"1159","2.6174192428588867","2.6174192428588867","2.6174192428588867"
"1160","2.4943714141845703","2.4943714141845703","2.4943714141845703"
"1161","2.076036214828491","2.076036214828491","2.076036214828491"
"1162","1.713791012763977","1.713791012763977","1.713791012763977"
"1163","2.086199998855591","2.086199998855591","2.086199998855591"
"1164","2.3088221549987793","2.3088221549987793","2.3088221549987793"
"1165","1.983138918876648","1.983138918876648","1.983138918876648"
"1166","1.6390352249145508","1.6390352249145508","1.6390352249145508"
"1167","2.545309543609619","2.545309543609619","2.545309543609619"
"1168","2.2556583881378174","2.2556583881378174","2.2556583881378174"
"1169","2.4140188694000244","2.4140188694000244","2.4140188694000244"
"1170","2.4721672534942627","2.4721672534942627","2.4721672534942627"
"1171","2.0309197902679443","2.0309197902679443","2.0309197902679443"
"1172","2.5570342540740967","2.5570342540740967","2.5570342540740967"
"1173","2.1773107051849365","2.1773107051849365","2.1773107051849365"
"1174","2.7572948932647705","2.7572948932647705","2.7572948932647705"
"1175","2.4201557636260986","2.4201557636260986","2.4201557636260986"
"1176","2.524040937423706","2.524040937423706","2.524040937423706"
"1177","1.9147160053253174","1.9147160053253174","1.9147160053253174"
"1178","2.826063632965088","2.826063632965088","2.826063632965088"
"1179","2.0836215019226074","2.0836215019226074","2.0836215019226074"
"1180","2.698638677597046","2.698638677597046","2.698638677597046"
"1181","2.3072867393493652","2.3072867393493652","2.3072867393493652"
"1182","2.6469879150390625","2.6469879150390625","2.6469879150390625"
"1183","1.9848582744598389","1.9848582744598389","1.9848582744598389"
"1184","2.165004014968872","2.165004014968872","2.165004014968872"
"1185","2.0648324489593506","2.0648324489593506","2.0648324489593506"
"1186","2.4452624320983887","2.4452624320983887","2.4452624320983887"
"1187","2.1363022327423096","2.1363022327423096","2.1363022327423096"
"1188","2.3039181232452393","2.3039181232452393","2.3039181232452393"
"1189","2.1629276275634766","2.1629276275634766","2.1629276275634766"
"1190","2.231288194656372","2.231288194656372","2.231288194656372"
"1191","2.34751033782959","2.34751033782959","2.34751033782959"
"1192","1.5403416156768799","1.5403416156768799","1.5403416156768799"
"1193","2.182729959487915","2.182729959487915","2.182729959487915"
"1194","1.9891493320465088","1.9891493320465088","1.9891493320465088"
"1195","2.0003902912139893","2.0003902912139893","2.0003902912139893"
"1196","2.387518882751465","2.387518882751465","2.387518882751465"
"1197","1.6272175312042236","1.6272175312042236","1.6272175312042236"
"1198","2.2282371520996094","2.2282371520996094","2.2282371520996094"
"1199","2.396951675415039","2.396951675415039","2.396951675415039"
"1200","2.1928722858428955","2.1928722858428955","2.1928722858428955"
"1201","1.7710918188095093","1.7710918188095093","1.7710918188095093"
"1202","2.120354175567627","2.120354175567627","2.120354175567627"
"1203","2.4227559566497803","2.4227559566497803","2.4227559566497803"
"1204","1.8849682807922363","1.8849682807922363","1.8849682807922363"
"1205","2.4475553035736084","2.4475553035736084","2.4475553035736084"
"1206","1.9979642629623413","1.9979642629623413","1.9979642629623413"
"1207","2.2450997829437256","2.2450997829437256","2.2450997829437256"
"1208","2.246569871902466","2.246569871902466","2.246569871902466"
"1209","2.7897884845733643","2.7897884845733643","2.7897884845733643"
"1210","2.355360984802246","2.355360984802246","2.355360984802246"
"1211","2.547767400741577","2.547767400741577","2.547767400741577"
"1212","2.582986354827881","2.582986354827881","2.582986354827881"
"1213","2.477247714996338","2.477247714996338","2.477247714996338"
"1214","2.4313528537750244","2.4313528537750244","2.4313528537750244"
"1215","2.007370710372925","2.007370710372925","2.007370710372925"
"1216","1.9471434354782104","1.9471434354782104","1.9471434354782104"
"1217","1.7489049434661865","1.7489049434661865","1.7489049434661865"
"1218","1.9907299280166626","1.9907299280166626","1.9907299280166626"
"1219","2.154392719268799","2.154392719268799","2.154392719268799"
"1220","1.9672844409942627","1.9672844409942627","1.9672844409942627"
"1221","1.797752022743225","1.797752022743225","1.797752022743225"
"1222","2.013397693634033","2.013397693634033","2.013397693634033"
"1223","2.2419064044952393","2.2419064044952393","2.2419064044952393"
"1224","2.2287046909332275","2.2287046909332275","2.2287046909332275"
"1225","2.1400208473205566","2.1400208473205566","2.1400208473205566"
"1226","2.2413642406463623","2.2413642406463623","2.2413642406463623"
"1227","2.420746088027954","2.420746088027954","2.420746088027954"
"1228","2.1823747158050537","2.1823747158050537","2.1823747158050537"
"1229","2.7167251110076904","2.7167251110076904","2.7167251110076904"
"1230","2.2109436988830566","2.2109436988830566","2.2109436988830566"
"1231","2.7770016193389893","2.7770016193389893","2.7770016193389893"
"1232","2.0133564472198486","2.0133564472198486","2.0133564472198486"
"1233","1.967881202697754","1.967881202697754","1.967881202697754"
"1234","2.767688512802124","2.767688512802124","2.767688512802124"
"1235","2.490929126739502","2.490929126739502","2.490929126739502"
"1236","2.2721338272094727","2.2721338272094727","2.2721338272094727"
"1237","2.30621337890625","2.30621337890625","2.30621337890625"
"1238","1.9677388668060303","1.9677388668060303","1.9677388668060303"
"1239","2.112548589706421","2.112548589706421","2.112548589706421"
"1240","2.215914011001587","2.215914011001587","2.215914011001587"
"1241","2.1774888038635254","2.1774888038635254","2.1774888038635254"
"1242","2.1758410930633545","2.1758410930633545","2.1758410930633545"
"1243","2.529764413833618","2.529764413833618","2.529764413833618"
"1244","2.2107107639312744","2.2107107639312744","2.2107107639312744"
"1245","2.8097379207611084","2.8097379207611084","2.8097379207611084"
"1246","2.6576991081237793","2.6576991081237793","2.6576991081237793"
"1247","2.0847713947296143","2.0847713947296143","2.0847713947296143"
"1248","2.248152256011963","2.248152256011963","2.248152256011963"
"1249","2.2164549827575684","2.2164549827575684","2.2164549827575684"
"1250","2.284120798110962","2.284120798110962","2.284120798110962"
"1251","2.395115852355957","2.395115852355957","2.395115852355957"
"1252","2.2735438346862793","2.2735438346862793","2.2735438346862793"
"1253","2.3483262062072754","2.3483262062072754","2.3483262062072754"
"1254","2.282869577407837","2.282869577407837","2.282869577407837"
"1255","2.069157838821411","2.069157838821411","2.069157838821411"
"1256","2.198045253753662","2.198045253753662","2.198045253753662"
"1257","2.5561342239379883","2.5561342239379883","2.5561342239379883"
"1258","2.090559720993042","2.090559720993042","2.090559720993042"
"1259","2.048780679702759","2.048780679702759","2.048780679702759"
"1260","2.6845436096191406","2.6845436096191406","2.6845436096191406"
