"Step","male_silero - loss/g/mel","male_silero - loss/g/mel__MIN","male_silero - loss/g/mel__MAX"
"994","17.640674591064453","17.640674591064453","17.640674591064453"
"995","17.749006271362305","17.749006271362305","17.749006271362305"
"996","17.457733154296875","17.457733154296875","17.457733154296875"
"997","18.139314651489258","18.139314651489258","18.139314651489258"
"998","17.926414489746094","17.926414489746094","17.926414489746094"
"999","17.67131805419922","17.67131805419922","17.67131805419922"
"1000","17.87431526184082","17.87431526184082","17.87431526184082"
"1001","17.22126579284668","17.22126579284668","17.22126579284668"
"1002","18.579097747802734","18.579097747802734","18.579097747802734"
"1003","17.557716369628906","17.557716369628906","17.557716369628906"
"1004","17.660266876220703","17.660266876220703","17.660266876220703"
"1005","17.52854347229004","17.52854347229004","17.52854347229004"
"1006","17.44678497314453","17.44678497314453","17.44678497314453"
"1007","18.284414291381836","18.284414291381836","18.284414291381836"
"1008","17.504899978637695","17.504899978637695","17.504899978637695"
"1009","17.682653427124023","17.682653427124023","17.682653427124023"
"1010","16.867284774780273","16.867284774780273","16.867284774780273"
"1011","17.483266830444336","17.483266830444336","17.483266830444336"
"1012","17.182374954223633","17.182374954223633","17.182374954223633"
"1013","18.422534942626953","18.422534942626953","18.422534942626953"
"1014","17.464643478393555","17.464643478393555","17.464643478393555"
"1015","17.568370819091797","17.568370819091797","17.568370819091797"
"1016","17.3891544342041","17.3891544342041","17.3891544342041"
"1017","18.270132064819336","18.270132064819336","18.270132064819336"
"1018","18.4172306060791","18.4172306060791","18.4172306060791"
"1019","17.319311141967773","17.319311141967773","17.319311141967773"
"1020","18.064117431640625","18.064117431640625","18.064117431640625"
"1021","18.057140350341797","18.057140350341797","18.057140350341797"
"1022","19.263307571411133","19.263307571411133","19.263307571411133"
"1023","17.541139602661133","17.541139602661133","17.541139602661133"
"1024","17.13917350769043","17.13917350769043","17.13917350769043"
"1025","17.90704917907715","17.90704917907715","17.90704917907715"
"1026","18.241437911987305","18.241437911987305","18.241437911987305"
"1027","17.943710327148438","17.943710327148438","17.943710327148438"
"1028","19.378320693969727","19.378320693969727","19.378320693969727"
"1029","17.658510208129883","17.658510208129883","17.658510208129883"
"1030","18.199840545654297","18.199840545654297","18.199840545654297"
"1031","17.258499145507812","17.258499145507812","17.258499145507812"
"1032","18.30652618408203","18.30652618408203","18.30652618408203"
"1033","18.46428871154785","18.46428871154785","18.46428871154785"
"1034","17.40056610107422","17.40056610107422","17.40056610107422"
"1035","17.399887084960938","17.399887084960938","17.399887084960938"
"1036","19.135330200195312","19.135330200195312","19.135330200195312"
"1037","17.781551361083984","17.781551361083984","17.781551361083984"
"1038","18.184539794921875","18.184539794921875","18.184539794921875"
"1039","18.636281967163086","18.636281967163086","18.636281967163086"
"1040","17.992019653320312","17.992019653320312","17.992019653320312"
"1041","18.42751121520996","18.42751121520996","18.42751121520996"
"1042","18.546062469482422","18.546062469482422","18.546062469482422"
"1043","17.912628173828125","17.912628173828125","17.912628173828125"
"1044","17.836292266845703","17.836292266845703","17.836292266845703"
"1045","17.457386016845703","17.457386016845703","17.457386016845703"
"1046","17.705562591552734","17.705562591552734","17.705562591552734"
"1047","17.459697723388672","17.459697723388672","17.459697723388672"
"1048","18.944507598876953","18.944507598876953","18.944507598876953"
"1049","17.961496353149414","17.961496353149414","17.961496353149414"
"1050","17.931032180786133","17.931032180786133","17.931032180786133"
"1051","18.59636688232422","18.59636688232422","18.59636688232422"
"1052","17.775362014770508","17.775362014770508","17.775362014770508"
"1053","18.145673751831055","18.145673751831055","18.145673751831055"
"1054","17.968124389648438","17.968124389648438","17.968124389648438"
"1055","17.795856475830078","17.795856475830078","17.795856475830078"
"1056","18.07172393798828","18.07172393798828","18.07172393798828"
"1057","17.5826416015625","17.5826416015625","17.5826416015625"
"1058","18.09630584716797","18.09630584716797","18.09630584716797"
"1059","17.661598205566406","17.661598205566406","17.661598205566406"
"1060","17.617839813232422","17.617839813232422","17.617839813232422"
"1061","19.20566749572754","19.20566749572754","19.20566749572754"
"1062","17.287172317504883","17.287172317504883","17.287172317504883"
"1063","18.031980514526367","18.031980514526367","18.031980514526367"
"1064","17.59137535095215","17.59137535095215","17.59137535095215"
"1065","18.87860679626465","18.87860679626465","18.87860679626465"
"1066","19.491670608520508","19.491670608520508","19.491670608520508"
"1067","17.72025489807129","17.72025489807129","17.72025489807129"
"1068","17.924537658691406","17.924537658691406","17.924537658691406"
"1069","17.373390197753906","17.373390197753906","17.373390197753906"
"1070","18.48937225341797","18.48937225341797","18.48937225341797"
"1071","18.5491943359375","18.5491943359375","18.5491943359375"
"1072","17.1950626373291","17.1950626373291","17.1950626373291"
"1073","18.267650604248047","18.267650604248047","18.267650604248047"
"1074","18.143545150756836","18.143545150756836","18.143545150756836"
"1075","18.02654457092285","18.02654457092285","18.02654457092285"
"1076","18.110048294067383","18.110048294067383","18.110048294067383"
"1077","18.277164459228516","18.277164459228516","18.277164459228516"
"1078","17.650941848754883","17.650941848754883","17.650941848754883"
"1079","18.471181869506836","18.471181869506836","18.471181869506836"
"1080","17.269874572753906","17.269874572753906","17.269874572753906"
"1081","17.91020393371582","17.91020393371582","17.91020393371582"
"1082","18.198854446411133","18.198854446411133","18.198854446411133"
"1083","18.836984634399414","18.836984634399414","18.836984634399414"
"1084","18.544267654418945","18.544267654418945","18.544267654418945"
"1085","17.250465393066406","17.250465393066406","17.250465393066406"
"1086","17.88854217529297","17.88854217529297","17.88854217529297"
"1087","17.28575897216797","17.28575897216797","17.28575897216797"
"1088","18.736164093017578","18.736164093017578","18.736164093017578"
"1089","17.648456573486328","17.648456573486328","17.648456573486328"
"1090","17.96025276184082","17.96025276184082","17.96025276184082"
"1091","18.351259231567383","18.351259231567383","18.351259231567383"
"1092","18.168460845947266","18.168460845947266","18.168460845947266"
"1093","18.644393920898438","18.644393920898438","18.644393920898438"
"1094","17.990009307861328","17.990009307861328","17.990009307861328"
"1095","17.918447494506836","17.918447494506836","17.918447494506836"
"1096","17.715940475463867","17.715940475463867","17.715940475463867"
"1097","18.262117385864258","18.262117385864258","18.262117385864258"
"1098","18.377656936645508","18.377656936645508","18.377656936645508"
"1099","17.976360321044922","17.976360321044922","17.976360321044922"
"1100","17.64330291748047","17.64330291748047","17.64330291748047"
"1101","18.156648635864258","18.156648635864258","18.156648635864258"
"1102","17.657976150512695","17.657976150512695","17.657976150512695"
"1103","18.6014404296875","18.6014404296875","18.6014404296875"
"1104","17.357297897338867","17.357297897338867","17.357297897338867"
"1105","19.642066955566406","19.642066955566406","19.642066955566406"
"1106","18.39605712890625","18.39605712890625","18.39605712890625"
"1107","17.98479652404785","17.98479652404785","17.98479652404785"
"1108","18.16053009033203","18.16053009033203","18.16053009033203"
"1109","19.47397804260254","19.47397804260254","19.47397804260254"
"1110","18.25625991821289","18.25625991821289","18.25625991821289"
"1111","17.884641647338867","17.884641647338867","17.884641647338867"
"1112","17.300662994384766","17.300662994384766","17.300662994384766"
"1113","17.84598159790039","17.84598159790039","17.84598159790039"
"1114","18.040712356567383","18.040712356567383","18.040712356567383"
"1115","17.90183448791504","17.90183448791504","17.90183448791504"
"1116","18.270347595214844","18.270347595214844","18.270347595214844"
"1117","18.99378204345703","18.99378204345703","18.99378204345703"
"1118","19.331327438354492","19.331327438354492","19.331327438354492"
"1119","18.641216278076172","18.641216278076172","18.641216278076172"
"1120","17.263484954833984","17.263484954833984","17.263484954833984"
"1121","18.171239852905273","18.171239852905273","18.171239852905273"
"1122","17.742719650268555","17.742719650268555","17.742719650268555"
"1123","17.799543380737305","17.799543380737305","17.799543380737305"
"1124","17.373462677001953","17.373462677001953","17.373462677001953"
"1125","17.47834014892578","17.47834014892578","17.47834014892578"
"1126","18.558834075927734","18.558834075927734","18.558834075927734"
"1127","17.530574798583984","17.530574798583984","17.530574798583984"
"1128","18.12533950805664","18.12533950805664","18.12533950805664"
"1129","17.979982376098633","17.979982376098633","17.979982376098633"
"1130","17.762134552001953","17.762134552001953","17.762134552001953"
"1131","18.780765533447266","18.780765533447266","18.780765533447266"
"1132","17.116628646850586","17.116628646850586","17.116628646850586"
"1133","17.593746185302734","17.593746185302734","17.593746185302734"
"1134","18.692806243896484","18.692806243896484","18.692806243896484"
"1135","18.18509292602539","18.18509292602539","18.18509292602539"
"1136","16.960447311401367","16.960447311401367","16.960447311401367"
"1137","16.72814178466797","16.72814178466797","16.72814178466797"
"1138","17.760074615478516","17.760074615478516","17.760074615478516"
"1139","20.56809425354004","20.56809425354004","20.56809425354004"
"1140","18.023956298828125","18.023956298828125","18.023956298828125"
"1141","17.923351287841797","17.923351287841797","17.923351287841797"
"1142","17.272964477539062","17.272964477539062","17.272964477539062"
"1143","18.009706497192383","18.009706497192383","18.009706497192383"
"1144","18.17070770263672","18.17070770263672","18.17070770263672"
"1145","19.529003143310547","19.529003143310547","19.529003143310547"
"1146","18.274625778198242","18.274625778198242","18.274625778198242"
"1147","18.04273796081543","18.04273796081543","18.04273796081543"
"1148","19.08968734741211","19.08968734741211","19.08968734741211"
"1149","18.15639877319336","18.15639877319336","18.15639877319336"
"1150","16.499162673950195","16.499162673950195","16.499162673950195"
"1151","17.924043655395508","17.924043655395508","17.924043655395508"
"1152","18.256166458129883","18.256166458129883","18.256166458129883"
"1153","17.61014747619629","17.61014747619629","17.61014747619629"
"1154","18.170757293701172","18.170757293701172","18.170757293701172"
"1155","17.850400924682617","17.850400924682617","17.850400924682617"
"1156","17.18109130859375","17.18109130859375","17.18109130859375"
"1157","18.315074920654297","18.315074920654297","18.315074920654297"
"1158","17.335176467895508","17.335176467895508","17.335176467895508"
"1159","18.237913131713867","18.237913131713867","18.237913131713867"
"1160","17.851139068603516","17.851139068603516","17.851139068603516"
"1161","17.43660545349121","17.43660545349121","17.43660545349121"
"1162","17.655017852783203","17.655017852783203","17.655017852783203"
"1163","18.32025909423828","18.32025909423828","18.32025909423828"
"1164","18.02273941040039","18.02273941040039","18.02273941040039"
"1165","17.28397560119629","17.28397560119629","17.28397560119629"
"1166","17.928672790527344","17.928672790527344","17.928672790527344"
"1167","17.570186614990234","17.570186614990234","17.570186614990234"
"1168","18.772993087768555","18.772993087768555","18.772993087768555"
"1169","18.93836784362793","18.93836784362793","18.93836784362793"
"1170","17.57763671875","17.57763671875","17.57763671875"
"1171","17.880313873291016","17.880313873291016","17.880313873291016"
"1172","17.828636169433594","17.828636169433594","17.828636169433594"
"1173","17.167133331298828","17.167133331298828","17.167133331298828"
"1174","18.168447494506836","18.168447494506836","18.168447494506836"
"1175","17.2220458984375","17.2220458984375","17.2220458984375"
"1176","19.52471160888672","19.52471160888672","19.52471160888672"
"1177","17.310338973999023","17.310338973999023","17.310338973999023"
"1178","18.143651962280273","18.143651962280273","18.143651962280273"
"1179","17.504024505615234","17.504024505615234","17.504024505615234"
"1180","17.972246170043945","17.972246170043945","17.972246170043945"
"1181","18.374126434326172","18.374126434326172","18.374126434326172"
"1182","18.209569931030273","18.209569931030273","18.209569931030273"
"1183","18.448205947875977","18.448205947875977","18.448205947875977"
"1184","17.886192321777344","17.886192321777344","17.886192321777344"
"1185","18.098236083984375","18.098236083984375","18.098236083984375"
"1186","17.785844802856445","17.785844802856445","17.785844802856445"
"1187","17.76340103149414","17.76340103149414","17.76340103149414"
"1188","18.18619155883789","18.18619155883789","18.18619155883789"
"1189","18.22649383544922","18.22649383544922","18.22649383544922"
"1190","18.47347640991211","18.47347640991211","18.47347640991211"
"1191","18.40928840637207","18.40928840637207","18.40928840637207"
"1192","17.806991577148438","17.806991577148438","17.806991577148438"
"1193","17.155031204223633","17.155031204223633","17.155031204223633"
"1194","18.41304588317871","18.41304588317871","18.41304588317871"
"1195","18.584590911865234","18.584590911865234","18.584590911865234"
"1196","18.874526977539062","18.874526977539062","18.874526977539062"
"1197","16.50030517578125","16.50030517578125","16.50030517578125"
"1198","17.666627883911133","17.666627883911133","17.666627883911133"
"1199","17.207576751708984","17.207576751708984","17.207576751708984"
"1200","17.716840744018555","17.716840744018555","17.716840744018555"
"1201","17.774782180786133","17.774782180786133","17.774782180786133"
"1202","17.648468017578125","17.648468017578125","17.648468017578125"
"1203","18.603614807128906","18.603614807128906","18.603614807128906"
"1204","17.47911834716797","17.47911834716797","17.47911834716797"
"1205","18.918075561523438","18.918075561523438","18.918075561523438"
"1206","18.118587493896484","18.118587493896484","18.118587493896484"
"1207","18.210643768310547","18.210643768310547","18.210643768310547"
"1208","18.072620391845703","18.072620391845703","18.072620391845703"
"1209","18.219955444335938","18.219955444335938","18.219955444335938"
"1210","17.593143463134766","17.593143463134766","17.593143463134766"
"1211","18.75374984741211","18.75374984741211","18.75374984741211"
"1212","17.620031356811523","17.620031356811523","17.620031356811523"
"1213","18.277713775634766","18.277713775634766","18.277713775634766"
"1214","17.962764739990234","17.962764739990234","17.962764739990234"
"1215","17.113832473754883","17.113832473754883","17.113832473754883"
"1216","17.791725158691406","17.791725158691406","17.791725158691406"
"1217","18.29092788696289","18.29092788696289","18.29092788696289"
"1218","18.41382598876953","18.41382598876953","18.41382598876953"
"1219","17.520666122436523","17.520666122436523","17.520666122436523"
"1220","17.764511108398438","17.764511108398438","17.764511108398438"
"1221","18.299209594726562","18.299209594726562","18.299209594726562"
"1222","17.98709487915039","17.98709487915039","17.98709487915039"
"1223","17.603057861328125","17.603057861328125","17.603057861328125"
"1224","17.767654418945312","17.767654418945312","17.767654418945312"
"1225","18.34861946105957","18.34861946105957","18.34861946105957"
"1226","17.591812133789062","17.591812133789062","17.591812133789062"
"1227","18.32207679748535","18.32207679748535","18.32207679748535"
"1228","17.736833572387695","17.736833572387695","17.736833572387695"
"1229","18.54170799255371","18.54170799255371","18.54170799255371"
"1230","17.49349594116211","17.49349594116211","17.49349594116211"
"1231","17.77603530883789","17.77603530883789","17.77603530883789"
"1232","16.88518524169922","16.88518524169922","16.88518524169922"
"1233","17.538442611694336","17.538442611694336","17.538442611694336"
"1234","18.046674728393555","18.046674728393555","18.046674728393555"
"1235","17.51044464111328","17.51044464111328","17.51044464111328"
"1236","17.92646026611328","17.92646026611328","17.92646026611328"
"1237","17.775293350219727","17.775293350219727","17.775293350219727"
"1238","17.480371475219727","17.480371475219727","17.480371475219727"
"1239","17.55895233154297","17.55895233154297","17.55895233154297"
"1240","19.09079360961914","19.09079360961914","19.09079360961914"
"1241","17.824844360351562","17.824844360351562","17.824844360351562"
"1242","17.376625061035156","17.376625061035156","17.376625061035156"
"1243","18.460426330566406","18.460426330566406","18.460426330566406"
"1244","17.97743034362793","17.97743034362793","17.97743034362793"
"1245","17.90928840637207","17.90928840637207","17.90928840637207"
"1246","17.5434513092041","17.5434513092041","17.5434513092041"
"1247","19.104450225830078","19.104450225830078","19.104450225830078"
"1248","17.938467025756836","17.938467025756836","17.938467025756836"
"1249","17.28597640991211","17.28597640991211","17.28597640991211"
"1250","17.373889923095703","17.373889923095703","17.373889923095703"
"1251","17.891647338867188","17.891647338867188","17.891647338867188"
"1252","17.455018997192383","17.455018997192383","17.455018997192383"
"1253","17.197906494140625","17.197906494140625","17.197906494140625"
"1254","17.747072219848633","17.747072219848633","17.747072219848633"
"1255","17.382553100585938","17.382553100585938","17.382553100585938"
"1256","17.784740447998047","17.784740447998047","17.784740447998047"
"1257","19.23569107055664","19.23569107055664","19.23569107055664"
"1258","17.4349308013916","17.4349308013916","17.4349308013916"
"1259","17.298551559448242","17.298551559448242","17.298551559448242"
"1260","17.7861385345459","17.7861385345459","17.7861385345459"
