"Step","male_silero - loss/g/dur","male_silero - loss/g/dur__MIN","male_silero - loss/g/dur__MAX"
"938","1.999561071395874","1.999561071395874","1.999561071395874"
"939","2.2216570377349854","2.2216570377349854","2.2216570377349854"
"940","2.1743149757385254","2.1743149757385254","2.1743149757385254"
"941","2.078152894973755","2.078152894973755","2.078152894973755"
"942","2.102696180343628","2.102696180343628","2.102696180343628"
"943","2.263822317123413","2.263822317123413","2.263822317123413"
"944","2.1349070072174072","2.1349070072174072","2.1349070072174072"
"945","2.061825752258301","2.061825752258301","2.061825752258301"
"946","2.0299201011657715","2.0299201011657715","2.0299201011657715"
"947","2.174821138381958","2.174821138381958","2.174821138381958"
"948","2.038661003112793","2.038661003112793","2.038661003112793"
"949","2.241943120956421","2.241943120956421","2.241943120956421"
"950","2.1930243968963623","2.1930243968963623","2.1930243968963623"
"951","2.0268993377685547","2.0268993377685547","2.0268993377685547"
"952","2.1636080741882324","2.1636080741882324","2.1636080741882324"
"953","2.0283918380737305","2.0283918380737305","2.0283918380737305"
"954","2.053518295288086","2.053518295288086","2.053518295288086"
"955","2.049422025680542","2.049422025680542","2.049422025680542"
"956","2.057812452316284","2.057812452316284","2.057812452316284"
"957","2.1793770790100098","2.1793770790100098","2.1793770790100098"
"958","2.2088332176208496","2.2088332176208496","2.2088332176208496"
"959","2.242462396621704","2.242462396621704","2.242462396621704"
"960","2.189114809036255","2.189114809036255","2.189114809036255"
"961","2.117800712585449","2.117800712585449","2.117800712585449"
"962","2.0839176177978516","2.0839176177978516","2.0839176177978516"
"963","2.117763042449951","2.117763042449951","2.117763042449951"
"964","1.9657880067825317","1.9657880067825317","1.9657880067825317"
"965","2.0380589962005615","2.0380589962005615","2.0380589962005615"
"966","2.2243154048919678","2.2243154048919678","2.2243154048919678"
"967","2.1722068786621094","2.1722068786621094","2.1722068786621094"
"968","2.2155091762542725","2.2155091762542725","2.2155091762542725"
"969","2.0906505584716797","2.0906505584716797","2.0906505584716797"
"970","2.142025947570801","2.142025947570801","2.142025947570801"
"971","2.0924811363220215","2.0924811363220215","2.0924811363220215"
"972","2.004413604736328","2.004413604736328","2.004413604736328"
"973","2.0451278686523438","2.0451278686523438","2.0451278686523438"
"974","2.189548969268799","2.189548969268799","2.189548969268799"
"975","2.0121655464172363","2.0121655464172363","2.0121655464172363"
"976","2.0838606357574463","2.0838606357574463","2.0838606357574463"
"977","2.1901230812072754","2.1901230812072754","2.1901230812072754"
"978","2.0759119987487793","2.0759119987487793","2.0759119987487793"
"979","2.2042183876037598","2.2042183876037598","2.2042183876037598"
"980","2.128167152404785","2.128167152404785","2.128167152404785"
"981","2.176605224609375","2.176605224609375","2.176605224609375"
"982","2.2408854961395264","2.2408854961395264","2.2408854961395264"
"983","2.2307143211364746","2.2307143211364746","2.2307143211364746"
"984","1.9983572959899902","1.9983572959899902","1.9983572959899902"
"985","2.2042770385742188","2.2042770385742188","2.2042770385742188"
"986","2.0905652046203613","2.0905652046203613","2.0905652046203613"
"987","2.1667606830596924","2.1667606830596924","2.1667606830596924"
"988","2.1948583126068115","2.1948583126068115","2.1948583126068115"
"989","2.0988595485687256","2.0988595485687256","2.0988595485687256"
"990","2.1052346229553223","2.1052346229553223","2.1052346229553223"
"991","2.0790743827819824","2.0790743827819824","2.0790743827819824"
"992","2.109290838241577","2.109290838241577","2.109290838241577"
"993","2.059751510620117","2.059751510620117","2.059751510620117"
"994","2.170708179473877","2.170708179473877","2.170708179473877"
"995","1.9709477424621582","1.9709477424621582","1.9709477424621582"
"996","2.0753695964813232","2.0753695964813232","2.0753695964813232"
"997","2.072221517562866","2.072221517562866","2.072221517562866"
"998","2.0298588275909424","2.0298588275909424","2.0298588275909424"
"999","2.162215232849121","2.162215232849121","2.162215232849121"
"1000","2.1546101570129395","2.1546101570129395","2.1546101570129395"
"1001","2.1520938873291016","2.1520938873291016","2.1520938873291016"
"1002","2.201080799102783","2.201080799102783","2.201080799102783"
"1003","2.2151637077331543","2.2151637077331543","2.2151637077331543"
"1004","2.1018927097320557","2.1018927097320557","2.1018927097320557"
"1005","2.039669990539551","2.039669990539551","2.039669990539551"
"1006","2.125579357147217","2.125579357147217","2.125579357147217"
"1007","2.2167444229125977","2.2167444229125977","2.2167444229125977"
"1008","2.1542978286743164","2.1542978286743164","2.1542978286743164"
"1009","2.0588369369506836","2.0588369369506836","2.0588369369506836"
"1010","2.187885046005249","2.187885046005249","2.187885046005249"
"1011","2.1532816886901855","2.1532816886901855","2.1532816886901855"
"1012","2.0216166973114014","2.0216166973114014","2.0216166973114014"
"1013","2.0783705711364746","2.0783705711364746","2.0783705711364746"
"1014","2.1389245986938477","2.1389245986938477","2.1389245986938477"
"1015","2.190622329711914","2.190622329711914","2.190622329711914"
"1016","1.9938726425170898","1.9938726425170898","1.9938726425170898"
"1017","2.2294559478759766","2.2294559478759766","2.2294559478759766"
"1018","2.10880184173584","2.10880184173584","2.10880184173584"
"1019","2.078266143798828","2.078266143798828","2.078266143798828"
"1020","2.364177703857422","2.364177703857422","2.364177703857422"
"1021","2.0492165088653564","2.0492165088653564","2.0492165088653564"
"1022","2.1279642581939697","2.1279642581939697","2.1279642581939697"
"1023","2.0176644325256348","2.0176644325256348","2.0176644325256348"
"1024","2.1884894371032715","2.1884894371032715","2.1884894371032715"
"1025","2.154045581817627","2.154045581817627","2.154045581817627"
"1026","2.1699202060699463","2.1699202060699463","2.1699202060699463"
"1027","2.042275905609131","2.042275905609131","2.042275905609131"
"1028","2.1341423988342285","2.1341423988342285","2.1341423988342285"
"1029","2.0981428623199463","2.0981428623199463","2.0981428623199463"
"1030","2.0057902336120605","2.0057902336120605","2.0057902336120605"
"1031","2.039573907852173","2.039573907852173","2.039573907852173"
"1032","2.1571712493896484","2.1571712493896484","2.1571712493896484"
"1033","2.1088430881500244","2.1088430881500244","2.1088430881500244"
"1034","2.085158348083496","2.085158348083496","2.085158348083496"
"1035","2.17496657371521","2.17496657371521","2.17496657371521"
"1036","2.379666805267334","2.379666805267334","2.379666805267334"
"1037","2.17093825340271","2.17093825340271","2.17093825340271"
"1038","2.183236598968506","2.183236598968506","2.183236598968506"
"1039","2.130690813064575","2.130690813064575","2.130690813064575"
"1040","2.1643805503845215","2.1643805503845215","2.1643805503845215"
"1041","2.1515040397644043","2.1515040397644043","2.1515040397644043"
"1042","2.2380802631378174","2.2380802631378174","2.2380802631378174"
"1043","2.243542432785034","2.243542432785034","2.243542432785034"
"1044","2.0785155296325684","2.0785155296325684","2.0785155296325684"
"1045","2.0608339309692383","2.0608339309692383","2.0608339309692383"
"1046","2.1427993774414062","2.1427993774414062","2.1427993774414062"
"1047","2.2429306507110596","2.2429306507110596","2.2429306507110596"
"1048","2.2277891635894775","2.2277891635894775","2.2277891635894775"
"1049","2.140937566757202","2.140937566757202","2.140937566757202"
"1050","2.1142330169677734","2.1142330169677734","2.1142330169677734"
"1051","2.108623743057251","2.108623743057251","2.108623743057251"
"1052","2.1815972328186035","2.1815972328186035","2.1815972328186035"
"1053","2.1265926361083984","2.1265926361083984","2.1265926361083984"
"1054","2.0124807357788086","2.0124807357788086","2.0124807357788086"
"1055","2.1653048992156982","2.1653048992156982","2.1653048992156982"
"1056","2.0080599784851074","2.0080599784851074","2.0080599784851074"
"1057","2.143001079559326","2.143001079559326","2.143001079559326"
"1058","2.0492377281188965","2.0492377281188965","2.0492377281188965"
"1059","2.105525016784668","2.105525016784668","2.105525016784668"
"1060","2.1374282836914062","2.1374282836914062","2.1374282836914062"
"1061","2.0415313243865967","2.0415313243865967","2.0415313243865967"
"1062","2.083017110824585","2.083017110824585","2.083017110824585"
"1063","2.0419344902038574","2.0419344902038574","2.0419344902038574"
"1064","2.255425453186035","2.255425453186035","2.255425453186035"
"1065","2.1476011276245117","2.1476011276245117","2.1476011276245117"
"1066","2.167271614074707","2.167271614074707","2.167271614074707"
"1067","2.1045429706573486","2.1045429706573486","2.1045429706573486"
"1068","2.1790521144866943","2.1790521144866943","2.1790521144866943"
"1069","2.0782835483551025","2.0782835483551025","2.0782835483551025"
"1070","2.12109112739563","2.12109112739563","2.12109112739563"
"1071","2.2442572116851807","2.2442572116851807","2.2442572116851807"
"1072","2.336970090866089","2.336970090866089","2.336970090866089"
"1073","2.2709548473358154","2.2709548473358154","2.2709548473358154"
"1074","2.0861034393310547","2.0861034393310547","2.0861034393310547"
"1075","2.1984026432037354","2.1984026432037354","2.1984026432037354"
"1076","2.0011091232299805","2.0011091232299805","2.0011091232299805"
"1077","2.058849811553955","2.058849811553955","2.058849811553955"
"1078","2.184432029724121","2.184432029724121","2.184432029724121"
"1079","2.121009111404419","2.121009111404419","2.121009111404419"
"1080","2.306985855102539","2.306985855102539","2.306985855102539"
"1081","2.044672966003418","2.044672966003418","2.044672966003418"
"1082","2.099757194519043","2.099757194519043","2.099757194519043"
"1083","2.130967617034912","2.130967617034912","2.130967617034912"
"1084","2.19500994682312","2.19500994682312","2.19500994682312"
"1085","2.2248215675354004","2.2248215675354004","2.2248215675354004"
"1086","2.1909852027893066","2.1909852027893066","2.1909852027893066"
"1087","2.13405442237854","2.13405442237854","2.13405442237854"
"1088","2.086839437484741","2.086839437484741","2.086839437484741"
"1089","2.0225186347961426","2.0225186347961426","2.0225186347961426"
"1090","2.009063959121704","2.009063959121704","2.009063959121704"
"1091","2.3584513664245605","2.3584513664245605","2.3584513664245605"
"1092","2.1120362281799316","2.1120362281799316","2.1120362281799316"
"1093","2.1963534355163574","2.1963534355163574","2.1963534355163574"
"1094","2.3910865783691406","2.3910865783691406","2.3910865783691406"
"1095","2.0568060874938965","2.0568060874938965","2.0568060874938965"
"1096","2.061972141265869","2.061972141265869","2.061972141265869"
"1097","2.0711655616760254","2.0711655616760254","2.0711655616760254"
"1098","2.059720039367676","2.059720039367676","2.059720039367676"
"1099","2.2958078384399414","2.2958078384399414","2.2958078384399414"
"1100","2.0301084518432617","2.0301084518432617","2.0301084518432617"
"1101","2.322185516357422","2.322185516357422","2.322185516357422"
"1102","2.150794267654419","2.150794267654419","2.150794267654419"
"1103","2.073496103286743","2.073496103286743","2.073496103286743"
"1104","2.0303173065185547","2.0303173065185547","2.0303173065185547"
"1105","2.25101375579834","2.25101375579834","2.25101375579834"
"1106","2.0866858959198","2.0866858959198","2.0866858959198"
"1107","2.1081249713897705","2.1081249713897705","2.1081249713897705"
"1108","2.110750198364258","2.110750198364258","2.110750198364258"
"1109","2.1408209800720215","2.1408209800720215","2.1408209800720215"
"1110","2.0993587970733643","2.0993587970733643","2.0993587970733643"
"1111","1.969531536102295","1.969531536102295","1.969531536102295"
"1112","2.131448268890381","2.131448268890381","2.131448268890381"
"1113","2.2487165927886963","2.2487165927886963","2.2487165927886963"
"1114","2.106943130493164","2.106943130493164","2.106943130493164"
"1115","2.118662118911743","2.118662118911743","2.118662118911743"
"1116","2.2881507873535156","2.2881507873535156","2.2881507873535156"
"1117","2.146120309829712","2.146120309829712","2.146120309829712"
"1118","2.29626202583313","2.29626202583313","2.29626202583313"
"1119","2.0703606605529785","2.0703606605529785","2.0703606605529785"
"1120","2.096135139465332","2.096135139465332","2.096135139465332"
"1121","2.158712387084961","2.158712387084961","2.158712387084961"
"1122","2.083707094192505","2.083707094192505","2.083707094192505"
"1123","2.0519165992736816","2.0519165992736816","2.0519165992736816"
"1124","2.069178342819214","2.069178342819214","2.069178342819214"
"1125","2.015716552734375","2.015716552734375","2.015716552734375"
"1126","2.2810375690460205","2.2810375690460205","2.2810375690460205"
"1127","2.0164718627929688","2.0164718627929688","2.0164718627929688"
"1128","1.9845410585403442","1.9845410585403442","1.9845410585403442"
"1129","2.1096246242523193","2.1096246242523193","2.1096246242523193"
"1130","1.8901634216308594","1.8901634216308594","1.8901634216308594"
"1131","2.2693099975585938","2.2693099975585938","2.2693099975585938"
"1132","2.103273868560791","2.103273868560791","2.103273868560791"
"1133","2.1244053840637207","2.1244053840637207","2.1244053840637207"
"1134","2.2159321308135986","2.2159321308135986","2.2159321308135986"
"1135","2.177231550216675","2.177231550216675","2.177231550216675"
"1136","2.02724027633667","2.02724027633667","2.02724027633667"
"1137","2.156867504119873","2.156867504119873","2.156867504119873"
"1138","2.088958501815796","2.088958501815796","2.088958501815796"
"1139","2.2801833152770996","2.2801833152770996","2.2801833152770996"
"1140","2.225438117980957","2.225438117980957","2.225438117980957"
"1141","2.2431087493896484","2.2431087493896484","2.2431087493896484"
"1142","2.2782437801361084","2.2782437801361084","2.2782437801361084"
"1143","2.156979560852051","2.156979560852051","2.156979560852051"
"1144","2.0661659240722656","2.0661659240722656","2.0661659240722656"
"1145","2.228952646255493","2.228952646255493","2.228952646255493"
"1146","2.210063934326172","2.210063934326172","2.210063934326172"
"1147","2.1449694633483887","2.1449694633483887","2.1449694633483887"
"1148","2.2545218467712402","2.2545218467712402","2.2545218467712402"
"1149","2.240509510040283","2.240509510040283","2.240509510040283"
"1150","2.0639407634735107","2.0639407634735107","2.0639407634735107"
"1151","2.0686707496643066","2.0686707496643066","2.0686707496643066"
"1152","2.099925994873047","2.099925994873047","2.099925994873047"
"1153","2.08469295501709","2.08469295501709","2.08469295501709"
"1154","2.115138053894043","2.115138053894043","2.115138053894043"
"1155","2.066833257675171","2.066833257675171","2.066833257675171"
"1156","2.1703379154205322","2.1703379154205322","2.1703379154205322"
"1157","2.2787232398986816","2.2787232398986816","2.2787232398986816"
"1158","2.1839418411254883","2.1839418411254883","2.1839418411254883"
"1159","2.13102650642395","2.13102650642395","2.13102650642395"
"1160","2.1158251762390137","2.1158251762390137","2.1158251762390137"
"1161","2.135801315307617","2.135801315307617","2.135801315307617"
"1162","2.0468192100524902","2.0468192100524902","2.0468192100524902"
"1163","2.1758010387420654","2.1758010387420654","2.1758010387420654"
"1164","2.1612703800201416","2.1612703800201416","2.1612703800201416"
"1165","2.1579997539520264","2.1579997539520264","2.1579997539520264"
"1166","2.1221909523010254","2.1221909523010254","2.1221909523010254"
"1167","2.126368284225464","2.126368284225464","2.126368284225464"
"1168","2.2231173515319824","2.2231173515319824","2.2231173515319824"
"1169","2.257511615753174","2.257511615753174","2.257511615753174"
"1170","2.1300952434539795","2.1300952434539795","2.1300952434539795"
"1171","2.2190918922424316","2.2190918922424316","2.2190918922424316"
"1172","2.032036066055298","2.032036066055298","2.032036066055298"
"1173","1.997817039489746","1.997817039489746","1.997817039489746"
"1174","2.0636653900146484","2.0636653900146484","2.0636653900146484"
"1175","2.1978759765625","2.1978759765625","2.1978759765625"
"1176","2.214146137237549","2.214146137237549","2.214146137237549"
"1177","2.2361629009246826","2.2361629009246826","2.2361629009246826"
"1178","2.1746678352355957","2.1746678352355957","2.1746678352355957"
"1179","2.066049575805664","2.066049575805664","2.066049575805664"
"1180","2.453084707260132","2.453084707260132","2.453084707260132"
"1181","2.0709517002105713","2.0709517002105713","2.0709517002105713"
"1182","2.059570074081421","2.059570074081421","2.059570074081421"
"1183","2.13620662689209","2.13620662689209","2.13620662689209"
"1184","2.144223690032959","2.144223690032959","2.144223690032959"
"1185","2.1243896484375","2.1243896484375","2.1243896484375"
"1186","2.2581677436828613","2.2581677436828613","2.2581677436828613"
"1187","2.0902767181396484","2.0902767181396484","2.0902767181396484"
"1188","2.0464091300964355","2.0464091300964355","2.0464091300964355"
"1189","2.1117677688598633","2.1117677688598633","2.1117677688598633"
"1190","2.143446683883667","2.143446683883667","2.143446683883667"
"1191","2.1059818267822266","2.1059818267822266","2.1059818267822266"
"1192","2.1900668144226074","2.1900668144226074","2.1900668144226074"
"1193","2.0579967498779297","2.0579967498779297","2.0579967498779297"
"1194","2.2893803119659424","2.2893803119659424","2.2893803119659424"
"1195","2.0510072708129883","2.0510072708129883","2.0510072708129883"
"1196","2.1853508949279785","2.1853508949279785","2.1853508949279785"
"1197","2.1063079833984375","2.1063079833984375","2.1063079833984375"
"1198","2.0857787132263184","2.0857787132263184","2.0857787132263184"
"1199","2.140936851501465","2.140936851501465","2.140936851501465"
"1200","2.1285903453826904","2.1285903453826904","2.1285903453826904"
"1201","2.093543529510498","2.093543529510498","2.093543529510498"
"1202","2.051074981689453","2.051074981689453","2.051074981689453"
"1203","2.2050318717956543","2.2050318717956543","2.2050318717956543"
"1204","2.008998394012451","2.008998394012451","2.008998394012451"
"1205","2.2640562057495117","2.2640562057495117","2.2640562057495117"
"1206","2.1527538299560547","2.1527538299560547","2.1527538299560547"
"1207","1.999513864517212","1.999513864517212","1.999513864517212"
"1208","2.1040172576904297","2.1040172576904297","2.1040172576904297"
"1209","2.154733896255493","2.154733896255493","2.154733896255493"
"1210","2.0778284072875977","2.0778284072875977","2.0778284072875977"
"1211","2.329545021057129","2.329545021057129","2.329545021057129"
"1212","2.313614845275879","2.313614845275879","2.313614845275879"
"1213","2.23502254486084","2.23502254486084","2.23502254486084"
"1214","2.223508596420288","2.223508596420288","2.223508596420288"
"1215","2.0595788955688477","2.0595788955688477","2.0595788955688477"
"1216","2.111022472381592","2.111022472381592","2.111022472381592"
"1217","2.1388118267059326","2.1388118267059326","2.1388118267059326"
"1218","2.06826114654541","2.06826114654541","2.06826114654541"
"1219","2.0799148082733154","2.0799148082733154","2.0799148082733154"
"1220","2.2329225540161133","2.2329225540161133","2.2329225540161133"
"1221","2.1345033645629883","2.1345033645629883","2.1345033645629883"
"1222","2.070883274078369","2.070883274078369","2.070883274078369"
"1223","2.00734806060791","2.00734806060791","2.00734806060791"
"1224","2.211939811706543","2.211939811706543","2.211939811706543"
"1225","2.071943759918213","2.071943759918213","2.071943759918213"
"1226","2.2913219928741455","2.2913219928741455","2.2913219928741455"
"1227","2.248288154602051","2.248288154602051","2.248288154602051"
"1228","2.0587658882141113","2.0587658882141113","2.0587658882141113"
"1229","2.258096933364868","2.258096933364868","2.258096933364868"
"1230","2.0380568504333496","2.0380568504333496","2.0380568504333496"
"1231","2.119945526123047","2.119945526123047","2.119945526123047"
"1232","1.990455150604248","1.990455150604248","1.990455150604248"
"1233","2.035898208618164","2.035898208618164","2.035898208618164"
"1234","2.167736768722534","2.167736768722534","2.167736768722534"
"1235","2.189239025115967","2.189239025115967","2.189239025115967"
"1236","2.2922728061676025","2.2922728061676025","2.2922728061676025"
"1237","2.1656494140625","2.1656494140625","2.1656494140625"
"1238","2.0190272331237793","2.0190272331237793","2.0190272331237793"
"1239","2.046922445297241","2.046922445297241","2.046922445297241"
"1240","2.0999391078948975","2.0999391078948975","2.0999391078948975"
"1241","1.9841227531433105","1.9841227531433105","1.9841227531433105"
"1242","2.0115034580230713","2.0115034580230713","2.0115034580230713"
"1243","2.207798957824707","2.207798957824707","2.207798957824707"
"1244","2.190546989440918","2.190546989440918","2.190546989440918"
"1245","2.216151237487793","2.216151237487793","2.216151237487793"
"1246","2.0281739234924316","2.0281739234924316","2.0281739234924316"
"1247","2.1561970710754395","2.1561970710754395","2.1561970710754395"
"1248","2.1712636947631836","2.1712636947631836","2.1712636947631836"
"1249","1.9676960706710815","1.9676960706710815","1.9676960706710815"
"1250","2.023193597793579","2.023193597793579","2.023193597793579"
"1251","2.1460683345794678","2.1460683345794678","2.1460683345794678"
"1252","2.039611577987671","2.039611577987671","2.039611577987671"
"1253","2.106365442276001","2.106365442276001","2.106365442276001"
"1254","2.1937551498413086","2.1937551498413086","2.1937551498413086"
"1255","1.9913352727890015","1.9913352727890015","1.9913352727890015"
"1256","2.226066827774048","2.226066827774048","2.226066827774048"
"1257","2.1957027912139893","2.1957027912139893","2.1957027912139893"
"1258","2.1820716857910156","2.1820716857910156","2.1820716857910156"
"1259","2.176163911819458","2.176163911819458","2.176163911819458"
"1260","2.2999565601348877","2.2999565601348877","2.2999565601348877"
