"Step","male_silero - loss/g/fm","male_silero - loss/g/fm__MIN","male_silero - loss/g/fm__MAX"
"977","7.790544509887695","7.790544509887695","7.790544509887695"
"978","6.956705570220947","6.956705570220947","6.956705570220947"
"979","7.198732376098633","7.198732376098633","7.198732376098633"
"980","8.074560165405273","8.074560165405273","8.074560165405273"
"981","7.132994651794434","7.132994651794434","7.132994651794434"
"982","7.833576679229736","7.833576679229736","7.833576679229736"
"983","7.547861099243164","7.547861099243164","7.547861099243164"
"984","7.079995155334473","7.079995155334473","7.079995155334473"
"985","7.518368721008301","7.518368721008301","7.518368721008301"
"986","7.077909469604492","7.077909469604492","7.077909469604492"
"987","7.78835391998291","7.78835391998291","7.78835391998291"
"988","6.98601770401001","6.98601770401001","6.98601770401001"
"989","7.950684547424316","7.950684547424316","7.950684547424316"
"990","7.398257732391357","7.398257732391357","7.398257732391357"
"991","7.062276363372803","7.062276363372803","7.062276363372803"
"992","7.568264007568359","7.568264007568359","7.568264007568359"
"993","6.723878860473633","6.723878860473633","6.723878860473633"
"994","7.027344226837158","7.027344226837158","7.027344226837158"
"995","7.726507186889648","7.726507186889648","7.726507186889648"
"996","7.665329456329346","7.665329456329346","7.665329456329346"
"997","7.328117847442627","7.328117847442627","7.328117847442627"
"998","7.884307384490967","7.884307384490967","7.884307384490967"
"999","9.568071365356445","9.568071365356445","9.568071365356445"
"1000","6.724722385406494","6.724722385406494","6.724722385406494"
"1001","7.162628650665283","7.162628650665283","7.162628650665283"
"1002","8.03031063079834","8.03031063079834","8.03031063079834"
"1003","6.321137428283691","6.321137428283691","6.321137428283691"
"1004","6.932313442230225","6.932313442230225","6.932313442230225"
"1005","7.789839267730713","7.789839267730713","7.789839267730713"
"1006","7.458552837371826","7.458552837371826","7.458552837371826"
"1007","7.148637294769287","7.148637294769287","7.148637294769287"
"1008","7.213932037353516","7.213932037353516","7.213932037353516"
"1009","7.472593784332275","7.472593784332275","7.472593784332275"
"1010","6.478731155395508","6.478731155395508","6.478731155395508"
"1011","7.540996074676514","7.540996074676514","7.540996074676514"
"1012","7.020052433013916","7.020052433013916","7.020052433013916"
"1013","7.7791361808776855","7.7791361808776855","7.7791361808776855"
"1014","7.102663993835449","7.102663993835449","7.102663993835449"
"1015","6.670558929443359","6.670558929443359","6.670558929443359"
"1016","7.846459865570068","7.846459865570068","7.846459865570068"
"1017","8.417137145996094","8.417137145996094","8.417137145996094"
"1018","8.14265251159668","8.14265251159668","8.14265251159668"
"1019","7.875217437744141","7.875217437744141","7.875217437744141"
"1020","8.082924842834473","8.082924842834473","8.082924842834473"
"1021","7.643195152282715","7.643195152282715","7.643195152282715"
"1022","6.896054744720459","6.896054744720459","6.896054744720459"
"1023","7.631280899047852","7.631280899047852","7.631280899047852"
"1024","7.403363227844238","7.403363227844238","7.403363227844238"
"1025","8.252350807189941","8.252350807189941","8.252350807189941"
"1026","7.308151721954346","7.308151721954346","7.308151721954346"
"1027","7.446296215057373","7.446296215057373","7.446296215057373"
"1028","8.532623291015625","8.532623291015625","8.532623291015625"
"1029","7.919590950012207","7.919590950012207","7.919590950012207"
"1030","8.713913917541504","8.713913917541504","8.713913917541504"
"1031","9.017016410827637","9.017016410827637","9.017016410827637"
"1032","8.698448181152344","8.698448181152344","8.698448181152344"
"1033","8.709396362304688","8.709396362304688","8.709396362304688"
"1034","7.0231099128723145","7.0231099128723145","7.0231099128723145"
"1035","8.852927207946777","8.852927207946777","8.852927207946777"
"1036","8.036600112915039","8.036600112915039","8.036600112915039"
"1037","7.02793550491333","7.02793550491333","7.02793550491333"
"1038","8.77830696105957","8.77830696105957","8.77830696105957"
"1039","8.493754386901855","8.493754386901855","8.493754386901855"
"1040","8.213794708251953","8.213794708251953","8.213794708251953"
"1041","7.7316107749938965","7.7316107749938965","7.7316107749938965"
"1042","7.524453163146973","7.524453163146973","7.524453163146973"
"1043","7.247279644012451","7.247279644012451","7.247279644012451"
"1044","8.011265754699707","8.011265754699707","8.011265754699707"
"1045","8.1521577835083","8.1521577835083","8.1521577835083"
"1046","7.412276744842529","7.412276744842529","7.412276744842529"
"1047","7.546642303466797","7.546642303466797","7.546642303466797"
"1048","6.892271518707275","6.892271518707275","6.892271518707275"
"1049","7.254687786102295","7.254687786102295","7.254687786102295"
"1050","7.6951680183410645","7.6951680183410645","7.6951680183410645"
"1051","8.225704193115234","8.225704193115234","8.225704193115234"
"1052","9.025467872619629","9.025467872619629","9.025467872619629"
"1053","7.914931774139404","7.914931774139404","7.914931774139404"
"1054","6.780148506164551","6.780148506164551","6.780148506164551"
"1055","7.051895618438721","7.051895618438721","7.051895618438721"
"1056","7.790677547454834","7.790677547454834","7.790677547454834"
"1057","6.796876907348633","6.796876907348633","6.796876907348633"
"1058","6.69335412979126","6.69335412979126","6.69335412979126"
"1059","6.8332390785217285","6.8332390785217285","6.8332390785217285"
"1060","7.2888288497924805","7.2888288497924805","7.2888288497924805"
"1061","8.303056716918945","8.303056716918945","8.303056716918945"
"1062","7.286446571350098","7.286446571350098","7.286446571350098"
"1063","7.263415813446045","7.263415813446045","7.263415813446045"
"1064","7.874438285827637","7.874438285827637","7.874438285827637"
"1065","7.25852632522583","7.25852632522583","7.25852632522583"
"1066","8.220245361328125","8.220245361328125","8.220245361328125"
"1067","7.95815896987915","7.95815896987915","7.95815896987915"
"1068","7.626318454742432","7.626318454742432","7.626318454742432"
"1069","7.526850700378418","7.526850700378418","7.526850700378418"
"1070","8.24337387084961","8.24337387084961","8.24337387084961"
"1071","8.138872146606445","8.138872146606445","8.138872146606445"
"1072","7.313297271728516","7.313297271728516","7.313297271728516"
"1073","8.544194221496582","8.544194221496582","8.544194221496582"
"1074","6.950019836425781","6.950019836425781","6.950019836425781"
"1075","8.383214950561523","8.383214950561523","8.383214950561523"
"1076","6.468080043792725","6.468080043792725","6.468080043792725"
"1077","7.451010704040527","7.451010704040527","7.451010704040527"
"1078","8.062688827514648","8.062688827514648","8.062688827514648"
"1079","9.471586227416992","9.471586227416992","9.471586227416992"
"1080","7.806300640106201","7.806300640106201","7.806300640106201"
"1081","8.37669563293457","8.37669563293457","8.37669563293457"
"1082","7.2213873863220215","7.2213873863220215","7.2213873863220215"
"1083","7.534959316253662","7.534959316253662","7.534959316253662"
"1084","7.596058368682861","7.596058368682861","7.596058368682861"
"1085","7.715270519256592","7.715270519256592","7.715270519256592"
"1086","8.145209312438965","8.145209312438965","8.145209312438965"
"1087","7.248263359069824","7.248263359069824","7.248263359069824"
"1088","9.629530906677246","9.629530906677246","9.629530906677246"
"1089","8.105886459350586","8.105886459350586","8.105886459350586"
"1090","7.412604331970215","7.412604331970215","7.412604331970215"
"1091","8.11695671081543","8.11695671081543","8.11695671081543"
"1092","7.580291748046875","7.580291748046875","7.580291748046875"
"1093","8.340889930725098","8.340889930725098","8.340889930725098"
"1094","6.465394973754883","6.465394973754883","6.465394973754883"
"1095","7.385222434997559","7.385222434997559","7.385222434997559"
"1096","6.650448799133301","6.650448799133301","6.650448799133301"
"1097","8.524778366088867","8.524778366088867","8.524778366088867"
"1098","8.312165260314941","8.312165260314941","8.312165260314941"
"1099","8.487585067749023","8.487585067749023","8.487585067749023"
"1100","6.987074851989746","6.987074851989746","6.987074851989746"
"1101","9.21817398071289","9.21817398071289","9.21817398071289"
"1102","7.320104122161865","7.320104122161865","7.320104122161865"
"1103","8.464309692382812","8.464309692382812","8.464309692382812"
"1104","6.620389938354492","6.620389938354492","6.620389938354492"
"1105","8.827935218811035","8.827935218811035","8.827935218811035"
"1106","8.74174976348877","8.74174976348877","8.74174976348877"
"1107","7.740324974060059","7.740324974060059","7.740324974060059"
"1108","7.948941230773926","7.948941230773926","7.948941230773926"
"1109","8.022652626037598","8.022652626037598","8.022652626037598"
"1110","7.477138996124268","7.477138996124268","7.477138996124268"
"1111","8.425631523132324","8.425631523132324","8.425631523132324"
"1112","8.17338752746582","8.17338752746582","8.17338752746582"
"1113","7.303799152374268","7.303799152374268","7.303799152374268"
"1114","7.148065567016602","7.148065567016602","7.148065567016602"
"1115","8.480720520019531","8.480720520019531","8.480720520019531"
"1116","7.664057731628418","7.664057731628418","7.664057731628418"
"1117","7.556366443634033","7.556366443634033","7.556366443634033"
"1118","6.7584228515625","6.7584228515625","6.7584228515625"
"1119","8.160210609436035","8.160210609436035","8.160210609436035"
"1120","7.559008598327637","7.559008598327637","7.559008598327637"
"1121","7.890369892120361","7.890369892120361","7.890369892120361"
"1122","7.394188404083252","7.394188404083252","7.394188404083252"
"1123","7.473127841949463","7.473127841949463","7.473127841949463"
"1124","7.398465633392334","7.398465633392334","7.398465633392334"
"1125","7.704301834106445","7.704301834106445","7.704301834106445"
"1126","7.56981897354126","7.56981897354126","7.56981897354126"
"1127","7.503211498260498","7.503211498260498","7.503211498260498"
"1128","8.465824127197266","8.465824127197266","8.465824127197266"
"1129","7.883483409881592","7.883483409881592","7.883483409881592"
"1130","7.381811618804932","7.381811618804932","7.381811618804932"
"1131","7.535552978515625","7.535552978515625","7.535552978515625"
"1132","6.97607421875","6.97607421875","6.97607421875"
"1133","7.420098781585693","7.420098781585693","7.420098781585693"
"1134","9.058533668518066","9.058533668518066","9.058533668518066"
"1135","7.6608099937438965","7.6608099937438965","7.6608099937438965"
"1136","7.295895576477051","7.295895576477051","7.295895576477051"
"1137","8.210692405700684","8.210692405700684","8.210692405700684"
"1138","6.500483512878418","6.500483512878418","6.500483512878418"
"1139","8.210895538330078","8.210895538330078","8.210895538330078"
"1140","7.293180465698242","7.293180465698242","7.293180465698242"
"1141","7.037998676300049","7.037998676300049","7.037998676300049"
"1142","6.973330497741699","6.973330497741699","6.973330497741699"
"1143","7.841022968292236","7.841022968292236","7.841022968292236"
"1144","8.224092483520508","8.224092483520508","8.224092483520508"
"1145","8.827072143554688","8.827072143554688","8.827072143554688"
"1146","7.21035099029541","7.21035099029541","7.21035099029541"
"1147","8.284412384033203","8.284412384033203","8.284412384033203"
"1148","7.080047607421875","7.080047607421875","7.080047607421875"
"1149","7.371852874755859","7.371852874755859","7.371852874755859"
"1150","8.415522575378418","8.415522575378418","8.415522575378418"
"1151","7.846376419067383","7.846376419067383","7.846376419067383"
"1152","7.4897613525390625","7.4897613525390625","7.4897613525390625"
"1153","8.21203899383545","8.21203899383545","8.21203899383545"
"1154","8.381712913513184","8.381712913513184","8.381712913513184"
"1155","7.129723072052002","7.129723072052002","7.129723072052002"
"1156","7.734976768493652","7.734976768493652","7.734976768493652"
"1157","6.847481727600098","6.847481727600098","6.847481727600098"
"1158","8.214874267578125","8.214874267578125","8.214874267578125"
"1159","7.576286315917969","7.576286315917969","7.576286315917969"
"1160","7.443474292755127","7.443474292755127","7.443474292755127"
"1161","7.22862434387207","7.22862434387207","7.22862434387207"
"1162","8.251324653625488","8.251324653625488","8.251324653625488"
"1163","7.609555721282959","7.609555721282959","7.609555721282959"
"1164","7.421693801879883","7.421693801879883","7.421693801879883"
"1165","7.765812397003174","7.765812397003174","7.765812397003174"
"1166","7.96367883682251","7.96367883682251","7.96367883682251"
"1167","7.763611793518066","7.763611793518066","7.763611793518066"
"1168","8.80046272277832","8.80046272277832","8.80046272277832"
"1169","6.188636779785156","6.188636779785156","6.188636779785156"
"1170","7.995948314666748","7.995948314666748","7.995948314666748"
"1171","7.726439476013184","7.726439476013184","7.726439476013184"
"1172","8.234149932861328","8.234149932861328","8.234149932861328"
"1173","7.064389228820801","7.064389228820801","7.064389228820801"
"1174","8.309146881103516","8.309146881103516","8.309146881103516"
"1175","8.147865295410156","8.147865295410156","8.147865295410156"
"1176","7.8196210861206055","7.8196210861206055","7.8196210861206055"
"1177","7.314542293548584","7.314542293548584","7.314542293548584"
"1178","8.2169828414917","8.2169828414917","8.2169828414917"
"1179","7.249670028686523","7.249670028686523","7.249670028686523"
"1180","8.008602142333984","8.008602142333984","8.008602142333984"
"1181","6.951776027679443","6.951776027679443","6.951776027679443"
"1182","7.173069953918457","7.173069953918457","7.173069953918457"
"1183","8.238823890686035","8.238823890686035","8.238823890686035"
"1184","6.916400909423828","6.916400909423828","6.916400909423828"
"1185","8.626936912536621","8.626936912536621","8.626936912536621"
"1186","7.783488750457764","7.783488750457764","7.783488750457764"
"1187","8.584219932556152","8.584219932556152","8.584219932556152"
"1188","6.838174819946289","6.838174819946289","6.838174819946289"
"1189","8.115545272827148","8.115545272827148","8.115545272827148"
"1190","7.697207927703857","7.697207927703857","7.697207927703857"
"1191","8.217578887939453","8.217578887939453","8.217578887939453"
"1192","7.459033012390137","7.459033012390137","7.459033012390137"
"1193","7.298877239227295","7.298877239227295","7.298877239227295"
"1194","7.966609477996826","7.966609477996826","7.966609477996826"
"1195","8.419294357299805","8.419294357299805","8.419294357299805"
"1196","7.801986217498779","7.801986217498779","7.801986217498779"
"1197","7.931138515472412","7.931138515472412","7.931138515472412"
"1198","7.5094804763793945","7.5094804763793945","7.5094804763793945"
"1199","8.03620719909668","8.03620719909668","8.03620719909668"
"1200","7.737520694732666","7.737520694732666","7.737520694732666"
"1201","8.27063274383545","8.27063274383545","8.27063274383545"
"1202","7.656231880187988","7.656231880187988","7.656231880187988"
"1203","8.131622314453125","8.131622314453125","8.131622314453125"
"1204","7.255888938903809","7.255888938903809","7.255888938903809"
"1205","8.203390121459961","8.203390121459961","8.203390121459961"
"1206","7.700774669647217","7.700774669647217","7.700774669647217"
"1207","8.198871612548828","8.198871612548828","8.198871612548828"
"1208","9.367879867553711","9.367879867553711","9.367879867553711"
"1209","9.82093334197998","9.82093334197998","9.82093334197998"
"1210","7.307618618011475","7.307618618011475","7.307618618011475"
"1211","8.223443031311035","8.223443031311035","8.223443031311035"
"1212","8.328662872314453","8.328662872314453","8.328662872314453"
"1213","7.4544453620910645","7.4544453620910645","7.4544453620910645"
"1214","8.031612396240234","8.031612396240234","8.031612396240234"
"1215","7.476632118225098","7.476632118225098","7.476632118225098"
"1216","7.259882926940918","7.259882926940918","7.259882926940918"
"1217","8.612297058105469","8.612297058105469","8.612297058105469"
"1218","8.23275089263916","8.23275089263916","8.23275089263916"
"1219","7.1080851554870605","7.1080851554870605","7.1080851554870605"
"1220","7.94968318939209","7.94968318939209","7.94968318939209"
"1221","7.6921257972717285","7.6921257972717285","7.6921257972717285"
"1222","8.396652221679688","8.396652221679688","8.396652221679688"
"1223","7.488266944885254","7.488266944885254","7.488266944885254"
"1224","7.065068244934082","7.065068244934082","7.065068244934082"
"1225","8.89182186126709","8.89182186126709","8.89182186126709"
"1226","7.10037088394165","7.10037088394165","7.10037088394165"
"1227","7.1410136222839355","7.1410136222839355","7.1410136222839355"
"1228","7.782378196716309","7.782378196716309","7.782378196716309"
"1229","8.002908706665039","8.002908706665039","8.002908706665039"
"1230","8.004705429077148","8.004705429077148","8.004705429077148"
"1231","8.410865783691406","8.410865783691406","8.410865783691406"
"1232","7.747511863708496","7.747511863708496","7.747511863708496"
"1233","8.150873184204102","8.150873184204102","8.150873184204102"
"1234","8.166102409362793","8.166102409362793","8.166102409362793"
"1235","7.146347522735596","7.146347522735596","7.146347522735596"
"1236","6.423068046569824","6.423068046569824","6.423068046569824"
"1237","8.408809661865234","8.408809661865234","8.408809661865234"
"1238","8.073179244995117","8.073179244995117","8.073179244995117"
"1239","8.735607147216797","8.735607147216797","8.735607147216797"
"1240","7.3524346351623535","7.3524346351623535","7.3524346351623535"
"1241","7.899143218994141","7.899143218994141","7.899143218994141"
"1242","7.4587554931640625","7.4587554931640625","7.4587554931640625"
"1243","7.727941036224365","7.727941036224365","7.727941036224365"
"1244","7.287267684936523","7.287267684936523","7.287267684936523"
"1245","7.062890529632568","7.062890529632568","7.062890529632568"
"1246","7.253659725189209","7.253659725189209","7.253659725189209"
"1247","7.570737361907959","7.570737361907959","7.570737361907959"
"1248","7.22705078125","7.22705078125","7.22705078125"
"1249","6.949384689331055","6.949384689331055","6.949384689331055"
"1250","7.834503650665283","7.834503650665283","7.834503650665283"
"1251","7.292540550231934","7.292540550231934","7.292540550231934"
"1252","7.70601749420166","7.70601749420166","7.70601749420166"
"1253","8.647076606750488","8.647076606750488","8.647076606750488"
"1254","7.910763263702393","7.910763263702393","7.910763263702393"
"1255","7.102974891662598","7.102974891662598","7.102974891662598"
"1256","6.377755641937256","6.377755641937256","6.377755641937256"
"1257","8.289198875427246","8.289198875427246","8.289198875427246"
"1258","7.741603374481201","7.741603374481201","7.741603374481201"
"1259","8.384360313415527","8.384360313415527","8.384360313415527"
"1260","7.642176151275635","7.642176151275635","7.642176151275635"
