"Step","female-silero - loss/g/mel","female-silero - loss/g/mel__MIN","female-silero - loss/g/mel__MAX"
"995","17.533884048461914","17.533884048461914","17.533884048461914"
"996","18.6583309173584","18.6583309173584","18.6583309173584"
"997","18.30864906311035","18.30864906311035","18.30864906311035"
"998","17.13785171508789","17.13785171508789","17.13785171508789"
"999","18.101058959960938","18.101058959960938","18.101058959960938"
"1000","17.793045043945312","17.793045043945312","17.793045043945312"
"1001","17.986618041992188","17.986618041992188","17.986618041992188"
"1002","17.53795623779297","17.53795623779297","17.53795623779297"
"1003","18.495670318603516","18.495670318603516","18.495670318603516"
"1004","18.016698837280273","18.016698837280273","18.016698837280273"
"1005","18.29600715637207","18.29600715637207","18.29600715637207"
"1006","18.589628219604492","18.589628219604492","18.589628219604492"
"1007","18.700359344482422","18.700359344482422","18.700359344482422"
"1008","18.52740478515625","18.52740478515625","18.52740478515625"
"1009","18.58908462524414","18.58908462524414","18.58908462524414"
"1010","18.450687408447266","18.450687408447266","18.450687408447266"
"1011","18.098365783691406","18.098365783691406","18.098365783691406"
"1012","18.38027000427246","18.38027000427246","18.38027000427246"
"1013","18.317338943481445","18.317338943481445","18.317338943481445"
"1014","17.96440887451172","17.96440887451172","17.96440887451172"
"1015","18.785419464111328","18.785419464111328","18.785419464111328"
"1016","18.314170837402344","18.314170837402344","18.314170837402344"
"1017","18.14447784423828","18.14447784423828","18.14447784423828"
"1018","17.809953689575195","17.809953689575195","17.809953689575195"
"1019","18.652433395385742","18.652433395385742","18.652433395385742"
"1020","19.2218017578125","19.2218017578125","19.2218017578125"
"1021","17.960933685302734","17.960933685302734","17.960933685302734"
"1022","18.05942153930664","18.05942153930664","18.05942153930664"
"1023","18.513612747192383","18.513612747192383","18.513612747192383"
"1024","18.39291763305664","18.39291763305664","18.39291763305664"
"1025","19.12954330444336","19.12954330444336","19.12954330444336"
"1026","19.084003448486328","19.084003448486328","19.084003448486328"
"1027","17.941661834716797","17.941661834716797","17.941661834716797"
"1028","18.221115112304688","18.221115112304688","18.221115112304688"
"1029","18.67473030090332","18.67473030090332","18.67473030090332"
"1030","17.968128204345703","17.968128204345703","17.968128204345703"
"1031","18.399717330932617","18.399717330932617","18.399717330932617"
"1032","18.413965225219727","18.413965225219727","18.413965225219727"
"1033","18.436466217041016","18.436466217041016","18.436466217041016"
"1034","18.955249786376953","18.955249786376953","18.955249786376953"
"1035","17.957874298095703","17.957874298095703","17.957874298095703"
"1036","17.93027687072754","17.93027687072754","17.93027687072754"
"1037","18.723907470703125","18.723907470703125","18.723907470703125"
"1038","18.23798942565918","18.23798942565918","18.23798942565918"
"1039","18.50123405456543","18.50123405456543","18.50123405456543"
"1040","19.57484245300293","19.57484245300293","19.57484245300293"
"1041","17.711402893066406","17.711402893066406","17.711402893066406"
"1042","18.259902954101562","18.259902954101562","18.259902954101562"
"1043","18.44725227355957","18.44725227355957","18.44725227355957"
"1044","18.16560173034668","18.16560173034668","18.16560173034668"
"1045","18.089481353759766","18.089481353759766","18.089481353759766"
"1046","19.75542640686035","19.75542640686035","19.75542640686035"
"1047","18.381471633911133","18.381471633911133","18.381471633911133"
"1048","17.870281219482422","17.870281219482422","17.870281219482422"
"1049","18.384798049926758","18.384798049926758","18.384798049926758"
"1050","17.855178833007812","17.855178833007812","17.855178833007812"
"1051","18.614803314208984","18.614803314208984","18.614803314208984"
"1052","18.027416229248047","18.027416229248047","18.027416229248047"
"1053","17.616697311401367","17.616697311401367","17.616697311401367"
"1054","17.41653060913086","17.41653060913086","17.41653060913086"
"1055","18.472759246826172","18.472759246826172","18.472759246826172"
"1056","17.884239196777344","17.884239196777344","17.884239196777344"
"1057","18.57821273803711","18.57821273803711","18.57821273803711"
"1058","18.521482467651367","18.521482467651367","18.521482467651367"
"1059","17.846874237060547","17.846874237060547","17.846874237060547"
"1060","18.65477180480957","18.65477180480957","18.65477180480957"
"1061","17.88957977294922","17.88957977294922","17.88957977294922"
"1062","19.000402450561523","19.000402450561523","19.000402450561523"
"1063","18.005332946777344","18.005332946777344","18.005332946777344"
"1064","18.272842407226562","18.272842407226562","18.272842407226562"
"1065","17.794057846069336","17.794057846069336","17.794057846069336"
"1066","17.336149215698242","17.336149215698242","17.336149215698242"
"1067","18.7031192779541","18.7031192779541","18.7031192779541"
"1068","18.256120681762695","18.256120681762695","18.256120681762695"
"1069","17.80463981628418","17.80463981628418","17.80463981628418"
"1070","18.086687088012695","18.086687088012695","18.086687088012695"
"1071","17.861095428466797","17.861095428466797","17.861095428466797"
"1072","17.948970794677734","17.948970794677734","17.948970794677734"
"1073","17.950908660888672","17.950908660888672","17.950908660888672"
"1074","17.955108642578125","17.955108642578125","17.955108642578125"
"1075","18.350975036621094","18.350975036621094","18.350975036621094"
"1076","18.11029052734375","18.11029052734375","18.11029052734375"
"1077","18.49665069580078","18.49665069580078","18.49665069580078"
"1078","18.24934196472168","18.24934196472168","18.24934196472168"
"1079","17.917339324951172","17.917339324951172","17.917339324951172"
"1080","18.417478561401367","18.417478561401367","18.417478561401367"
"1081","18.317127227783203","18.317127227783203","18.317127227783203"
"1082","18.388952255249023","18.388952255249023","18.388952255249023"
"1083","18.170568466186523","18.170568466186523","18.170568466186523"
"1084","18.212255477905273","18.212255477905273","18.212255477905273"
"1085","17.54410171508789","17.54410171508789","17.54410171508789"
"1086","18.60292625427246","18.60292625427246","18.60292625427246"
"1087","19.56109619140625","19.56109619140625","19.56109619140625"
"1088","17.575185775756836","17.575185775756836","17.575185775756836"
"1089","18.6550350189209","18.6550350189209","18.6550350189209"
"1090","17.68418312072754","17.68418312072754","17.68418312072754"
"1091","19.37398910522461","19.37398910522461","19.37398910522461"
"1092","18.299074172973633","18.299074172973633","18.299074172973633"
"1093","18.82819175720215","18.82819175720215","18.82819175720215"
"1094","18.48518180847168","18.48518180847168","18.48518180847168"
"1095","18.47362518310547","18.47362518310547","18.47362518310547"
"1096","18.476367950439453","18.476367950439453","18.476367950439453"
"1097","17.570356369018555","17.570356369018555","17.570356369018555"
"1098","17.33946418762207","17.33946418762207","17.33946418762207"
"1099","18.046588897705078","18.046588897705078","18.046588897705078"
"1100","18.214649200439453","18.214649200439453","18.214649200439453"
"1101","18.565614700317383","18.565614700317383","18.565614700317383"
"1102","18.258472442626953","18.258472442626953","18.258472442626953"
"1103","17.648927688598633","17.648927688598633","17.648927688598633"
"1104","18.04981231689453","18.04981231689453","18.04981231689453"
"1105","18.59378433227539","18.59378433227539","18.59378433227539"
"1106","18.58786964416504","18.58786964416504","18.58786964416504"
"1107","18.4931697845459","18.4931697845459","18.4931697845459"
"1108","19.19007110595703","19.19007110595703","19.19007110595703"
"1109","18.06290626525879","18.06290626525879","18.06290626525879"
"1110","18.262182235717773","18.262182235717773","18.262182235717773"
"1111","17.70431137084961","17.70431137084961","17.70431137084961"
"1112","17.406152725219727","17.406152725219727","17.406152725219727"
"1113","18.975496292114258","18.975496292114258","18.975496292114258"
"1114","17.87390899658203","17.87390899658203","17.87390899658203"
"1115","17.938467025756836","17.938467025756836","17.938467025756836"
"1116","18.343015670776367","18.343015670776367","18.343015670776367"
"1117","17.67206382751465","17.67206382751465","17.67206382751465"
"1118","18.016786575317383","18.016786575317383","18.016786575317383"
"1119","17.689353942871094","17.689353942871094","17.689353942871094"
"1120","18.673236846923828","18.673236846923828","18.673236846923828"
"1121","17.75094985961914","17.75094985961914","17.75094985961914"
"1122","17.34467887878418","17.34467887878418","17.34467887878418"
"1123","19.285863876342773","19.285863876342773","19.285863876342773"
"1124","19.256837844848633","19.256837844848633","19.256837844848633"
"1125","18.69883155822754","18.69883155822754","18.69883155822754"
"1126","17.572181701660156","17.572181701660156","17.572181701660156"
"1127","18.036476135253906","18.036476135253906","18.036476135253906"
"1128","18.30216407775879","18.30216407775879","18.30216407775879"
"1129","17.817594528198242","17.817594528198242","17.817594528198242"
"1130","17.715452194213867","17.715452194213867","17.715452194213867"
"1131","18.18623924255371","18.18623924255371","18.18623924255371"
"1132","18.325830459594727","18.325830459594727","18.325830459594727"
"1133","18.32636260986328","18.32636260986328","18.32636260986328"
"1134","18.679555892944336","18.679555892944336","18.679555892944336"
"1135","18.165407180786133","18.165407180786133","18.165407180786133"
"1136","18.26906967163086","18.26906967163086","18.26906967163086"
"1137","18.430561065673828","18.430561065673828","18.430561065673828"
"1138","17.73984146118164","17.73984146118164","17.73984146118164"
"1139","18.295583724975586","18.295583724975586","18.295583724975586"
"1140","17.978443145751953","17.978443145751953","17.978443145751953"
"1141","18.142356872558594","18.142356872558594","18.142356872558594"
"1142","18.201290130615234","18.201290130615234","18.201290130615234"
"1143","18.489818572998047","18.489818572998047","18.489818572998047"
"1144","18.2480525970459","18.2480525970459","18.2480525970459"
"1145","18.350933074951172","18.350933074951172","18.350933074951172"
"1146","17.887269973754883","17.887269973754883","17.887269973754883"
"1147","18.05845832824707","18.05845832824707","18.05845832824707"
"1148","17.205772399902344","17.205772399902344","17.205772399902344"
"1149","18.176050186157227","18.176050186157227","18.176050186157227"
"1150","19.125974655151367","19.125974655151367","19.125974655151367"
"1151","17.95060157775879","17.95060157775879","17.95060157775879"
"1152","18.599769592285156","18.599769592285156","18.599769592285156"
"1153","18.304624557495117","18.304624557495117","18.304624557495117"
"1154","17.796106338500977","17.796106338500977","17.796106338500977"
"1155","17.492408752441406","17.492408752441406","17.492408752441406"
"1156","17.597415924072266","17.597415924072266","17.597415924072266"
"1157","17.257404327392578","17.257404327392578","17.257404327392578"
"1158","18.32249641418457","18.32249641418457","18.32249641418457"
"1159","17.73300552368164","17.73300552368164","17.73300552368164"
"1160","18.443950653076172","18.443950653076172","18.443950653076172"
"1161","20.175222396850586","20.175222396850586","20.175222396850586"
"1162","17.782331466674805","17.782331466674805","17.782331466674805"
"1163","18.420974731445312","18.420974731445312","18.420974731445312"
"1164","18.01633644104004","18.01633644104004","18.01633644104004"
"1165","17.53189468383789","17.53189468383789","17.53189468383789"
"1166","19.35964584350586","19.35964584350586","19.35964584350586"
"1167","18.75542640686035","18.75542640686035","18.75542640686035"
"1168","17.943836212158203","17.943836212158203","17.943836212158203"
"1169","18.28807830810547","18.28807830810547","18.28807830810547"
"1170","18.09244155883789","18.09244155883789","18.09244155883789"
"1171","18.369956970214844","18.369956970214844","18.369956970214844"
"1172","17.765607833862305","17.765607833862305","17.765607833862305"
"1173","18.2388858795166","18.2388858795166","18.2388858795166"
"1174","18.414623260498047","18.414623260498047","18.414623260498047"
"1175","18.019222259521484","18.019222259521484","18.019222259521484"
"1176","17.920812606811523","17.920812606811523","17.920812606811523"
"1177","19.61986541748047","19.61986541748047","19.61986541748047"
"1178","18.01390838623047","18.01390838623047","18.01390838623047"
"1179","18.044986724853516","18.044986724853516","18.044986724853516"
"1180","18.03763771057129","18.03763771057129","18.03763771057129"
"1181","17.6765193939209","17.6765193939209","17.6765193939209"
"1182","17.679393768310547","17.679393768310547","17.679393768310547"
"1183","18.406288146972656","18.406288146972656","18.406288146972656"
"1184","18.18195343017578","18.18195343017578","18.18195343017578"
"1185","18.42994499206543","18.42994499206543","18.42994499206543"
"1186","17.322561264038086","17.322561264038086","17.322561264038086"
"1187","17.98220443725586","17.98220443725586","17.98220443725586"
"1188","18.164653778076172","18.164653778076172","18.164653778076172"
"1189","18.795740127563477","18.795740127563477","18.795740127563477"
"1190","18.25523567199707","18.25523567199707","18.25523567199707"
"1191","18.002933502197266","18.002933502197266","18.002933502197266"
"1192","18.372621536254883","18.372621536254883","18.372621536254883"
"1193","17.96939468383789","17.96939468383789","17.96939468383789"
"1194","18.61003303527832","18.61003303527832","18.61003303527832"
"1195","18.849891662597656","18.849891662597656","18.849891662597656"
"1196","17.621597290039062","17.621597290039062","17.621597290039062"
"1197","17.672086715698242","17.672086715698242","17.672086715698242"
"1198","18.531221389770508","18.531221389770508","18.531221389770508"
"1199","18.301326751708984","18.301326751708984","18.301326751708984"
"1200","18.26797866821289","18.26797866821289","18.26797866821289"
"1201","18.05874252319336","18.05874252319336","18.05874252319336"
"1202","18.251785278320312","18.251785278320312","18.251785278320312"
"1203","18.127408981323242","18.127408981323242","18.127408981323242"
"1204","18.620281219482422","18.620281219482422","18.620281219482422"
"1205","18.97135353088379","18.97135353088379","18.97135353088379"
"1206","17.8345947265625","17.8345947265625","17.8345947265625"
"1207","17.688142776489258","17.688142776489258","17.688142776489258"
"1208","18.113990783691406","18.113990783691406","18.113990783691406"
"1209","19.01340103149414","19.01340103149414","19.01340103149414"
"1210","17.968521118164062","17.968521118164062","17.968521118164062"
"1211","18.658483505249023","18.658483505249023","18.658483505249023"
"1212","18.245380401611328","18.245380401611328","18.245380401611328"
"1213","17.900680541992188","17.900680541992188","17.900680541992188"
"1214","18.248167037963867","18.248167037963867","18.248167037963867"
"1215","18.163000106811523","18.163000106811523","18.163000106811523"
"1216","17.42560577392578","17.42560577392578","17.42560577392578"
"1217","18.306833267211914","18.306833267211914","18.306833267211914"
"1218","18.381507873535156","18.381507873535156","18.381507873535156"
"1219","18.694839477539062","18.694839477539062","18.694839477539062"
"1220","17.62209129333496","17.62209129333496","17.62209129333496"
"1221","17.770658493041992","17.770658493041992","17.770658493041992"
"1222","18.330114364624023","18.330114364624023","18.330114364624023"
"1223","18.00503921508789","18.00503921508789","18.00503921508789"
"1224","18.381589889526367","18.381589889526367","18.381589889526367"
"1225","18.19586944580078","18.19586944580078","18.19586944580078"
"1226","17.94597816467285","17.94597816467285","17.94597816467285"
"1227","17.6333065032959","17.6333065032959","17.6333065032959"
"1228","17.890134811401367","17.890134811401367","17.890134811401367"
"1229","17.9456844329834","17.9456844329834","17.9456844329834"
"1230","18.59090232849121","18.59090232849121","18.59090232849121"
"1231","18.204347610473633","18.204347610473633","18.204347610473633"
"1232","18.429336547851562","18.429336547851562","18.429336547851562"
"1233","18.22528839111328","18.22528839111328","18.22528839111328"
"1234","18.313337326049805","18.313337326049805","18.313337326049805"
"1235","18.858057022094727","18.858057022094727","18.858057022094727"
"1236","19.082273483276367","19.082273483276367","19.082273483276367"
"1237","17.89562225341797","17.89562225341797","17.89562225341797"
"1238","18.87183380126953","18.87183380126953","18.87183380126953"
"1239","17.991710662841797","17.991710662841797","17.991710662841797"
"1240","18.110929489135742","18.110929489135742","18.110929489135742"
"1241","17.613197326660156","17.613197326660156","17.613197326660156"
"1242","18.676151275634766","18.676151275634766","18.676151275634766"
"1243","18.207199096679688","18.207199096679688","18.207199096679688"
"1244","18.090641021728516","18.090641021728516","18.090641021728516"
"1245","17.925840377807617","17.925840377807617","17.925840377807617"
"1246","18.52166175842285","18.52166175842285","18.52166175842285"
"1247","17.595712661743164","17.595712661743164","17.595712661743164"
"1248","19.445165634155273","19.445165634155273","19.445165634155273"
"1249","17.87513542175293","17.87513542175293","17.87513542175293"
"1250","18.449207305908203","18.449207305908203","18.449207305908203"
"1251","17.60778045654297","17.60778045654297","17.60778045654297"
"1252","19.01415252685547","19.01415252685547","19.01415252685547"
"1253","17.88144302368164","17.88144302368164","17.88144302368164"
