"Step","female-silero - loss/g/dur","female-silero - loss/g/dur__MIN","female-silero - loss/g/dur__MAX"
"932","1.8504669666290283","1.8504669666290283","1.8504669666290283"
"933","1.942409873008728","1.942409873008728","1.942409873008728"
"934","2.099194049835205","2.099194049835205","2.099194049835205"
"935","2.0232763290405273","2.0232763290405273","2.0232763290405273"
"936","1.9711837768554688","1.9711837768554688","1.9711837768554688"
"937","1.927746295928955","1.927746295928955","1.927746295928955"
"938","1.9940253496170044","1.9940253496170044","1.9940253496170044"
"939","1.991869330406189","1.991869330406189","1.991869330406189"
"940","1.9946881532669067","1.9946881532669067","1.9946881532669067"
"941","2.0135960578918457","2.0135960578918457","2.0135960578918457"
"942","1.8109318017959595","1.8109318017959595","1.8109318017959595"
"943","2.060900926589966","2.060900926589966","2.060900926589966"
"944","1.9470672607421875","1.9470672607421875","1.9470672607421875"
"945","2.0031232833862305","2.0031232833862305","2.0031232833862305"
"946","2.0288686752319336","2.0288686752319336","2.0288686752319336"
"947","2.0927579402923584","2.0927579402923584","2.0927579402923584"
"948","1.9508479833602905","1.9508479833602905","1.9508479833602905"
"949","1.913429856300354","1.913429856300354","1.913429856300354"
"950","2.083395481109619","2.083395481109619","2.083395481109619"
"951","2.0740771293640137","2.0740771293640137","2.0740771293640137"
"952","1.9861904382705688","1.9861904382705688","1.9861904382705688"
"953","2.0548181533813477","2.0548181533813477","2.0548181533813477"
"954","2.046891212463379","2.046891212463379","2.046891212463379"
"955","2.1164727210998535","2.1164727210998535","2.1164727210998535"
"956","1.9567064046859741","1.9567064046859741","1.9567064046859741"
"957","1.973822832107544","1.973822832107544","1.973822832107544"
"958","1.9060789346694946","1.9060789346694946","1.9060789346694946"
"959","2.0488319396972656","2.0488319396972656","2.0488319396972656"
"960","2.073340892791748","2.073340892791748","2.073340892791748"
"961","2.047306537628174","2.047306537628174","2.047306537628174"
"962","1.9886343479156494","1.9886343479156494","1.9886343479156494"
"963","2.06455397605896","2.06455397605896","2.06455397605896"
"964","1.9777969121932983","1.9777969121932983","1.9777969121932983"
"965","2.0082921981811523","2.0082921981811523","2.0082921981811523"
"966","1.9746153354644775","1.9746153354644775","1.9746153354644775"
"967","1.914818286895752","1.914818286895752","1.914818286895752"
"968","2.016237258911133","2.016237258911133","2.016237258911133"
"969","2.0257985591888428","2.0257985591888428","2.0257985591888428"
"970","1.9903240203857422","1.9903240203857422","1.9903240203857422"
"971","1.920527458190918","1.920527458190918","1.920527458190918"
"972","2.0393402576446533","2.0393402576446533","2.0393402576446533"
"973","1.944056749343872","1.944056749343872","1.944056749343872"
"974","2.037989616394043","2.037989616394043","2.037989616394043"
"975","2.0890398025512695","2.0890398025512695","2.0890398025512695"
"976","1.9983599185943604","1.9983599185943604","1.9983599185943604"
"977","2.070375919342041","2.070375919342041","2.070375919342041"
"978","2.018630266189575","2.018630266189575","2.018630266189575"
"979","1.9677066802978516","1.9677066802978516","1.9677066802978516"
"980","1.950803279876709","1.950803279876709","1.950803279876709"
"981","2.112975597381592","2.112975597381592","2.112975597381592"
"982","1.8821148872375488","1.8821148872375488","1.8821148872375488"
"983","2.040491819381714","2.040491819381714","2.040491819381714"
"984","1.9713726043701172","1.9713726043701172","1.9713726043701172"
"985","1.9728024005889893","1.9728024005889893","1.9728024005889893"
"986","2.129502534866333","2.129502534866333","2.129502534866333"
"987","2.039245367050171","2.039245367050171","2.039245367050171"
"988","2.005737543106079","2.005737543106079","2.005737543106079"
"989","1.7303906679153442","1.7303906679153442","1.7303906679153442"
"990","2.025268077850342","2.025268077850342","2.025268077850342"
"991","2.078181266784668","2.078181266784668","2.078181266784668"
"992","1.876981496810913","1.876981496810913","1.876981496810913"
"993","2.115811347961426","2.115811347961426","2.115811347961426"
"994","1.9370200634002686","1.9370200634002686","1.9370200634002686"
"995","1.9455167055130005","1.9455167055130005","1.9455167055130005"
"996","1.9613890647888184","1.9613890647888184","1.9613890647888184"
"997","1.898730754852295","1.898730754852295","1.898730754852295"
"998","1.9351460933685303","1.9351460933685303","1.9351460933685303"
"999","1.8953254222869873","1.8953254222869873","1.8953254222869873"
"1000","2.0264244079589844","2.0264244079589844","2.0264244079589844"
"1001","1.9589049816131592","1.9589049816131592","1.9589049816131592"
"1002","1.9305224418640137","1.9305224418640137","1.9305224418640137"
"1003","1.9907498359680176","1.9907498359680176","1.9907498359680176"
"1004","2.0035393238067627","2.0035393238067627","2.0035393238067627"
"1005","2.052278757095337","2.052278757095337","2.052278757095337"
"1006","1.9339669942855835","1.9339669942855835","1.9339669942855835"
"1007","1.9587898254394531","1.9587898254394531","1.9587898254394531"
"1008","2.0130622386932373","2.0130622386932373","2.0130622386932373"
"1009","1.918634295463562","1.918634295463562","1.918634295463562"
"1010","1.927736759185791","1.927736759185791","1.927736759185791"
"1011","2.018418550491333","2.018418550491333","2.018418550491333"
"1012","2.1477270126342773","2.1477270126342773","2.1477270126342773"
"1013","1.8519341945648193","1.8519341945648193","1.8519341945648193"
"1014","2.0140624046325684","2.0140624046325684","2.0140624046325684"
"1015","2.041092872619629","2.041092872619629","2.041092872619629"
"1016","1.9795093536376953","1.9795093536376953","1.9795093536376953"
"1017","2.0252251625061035","2.0252251625061035","2.0252251625061035"
"1018","1.9731740951538086","1.9731740951538086","1.9731740951538086"
"1019","1.9696770906448364","1.9696770906448364","1.9696770906448364"
"1020","2.0055642127990723","2.0055642127990723","2.0055642127990723"
"1021","1.9291796684265137","1.9291796684265137","1.9291796684265137"
"1022","2.0370306968688965","2.0370306968688965","2.0370306968688965"
"1023","2.006600856781006","2.006600856781006","2.006600856781006"
"1024","1.9980614185333252","1.9980614185333252","1.9980614185333252"
"1025","2.014085292816162","2.014085292816162","2.014085292816162"
"1026","1.977705717086792","1.977705717086792","1.977705717086792"
"1027","2.1066994667053223","2.1066994667053223","2.1066994667053223"
"1028","1.933302640914917","1.933302640914917","1.933302640914917"
"1029","2.0981714725494385","2.0981714725494385","2.0981714725494385"
"1030","2.036120891571045","2.036120891571045","2.036120891571045"
"1031","2.0418944358825684","2.0418944358825684","2.0418944358825684"
"1032","2.057013988494873","2.057013988494873","2.057013988494873"
"1033","2.032292604446411","2.032292604446411","2.032292604446411"
"1034","2.0874247550964355","2.0874247550964355","2.0874247550964355"
"1035","1.9238002300262451","1.9238002300262451","1.9238002300262451"
"1036","1.9777679443359375","1.9777679443359375","1.9777679443359375"
"1037","1.929275393486023","1.929275393486023","1.929275393486023"
"1038","1.9003722667694092","1.9003722667694092","1.9003722667694092"
"1039","1.954437494277954","1.954437494277954","1.954437494277954"
"1040","2.004160165786743","2.004160165786743","2.004160165786743"
"1041","2.0501110553741455","2.0501110553741455","2.0501110553741455"
"1042","2.016458749771118","2.016458749771118","2.016458749771118"
"1043","2.0597500801086426","2.0597500801086426","2.0597500801086426"
"1044","1.9641642570495605","1.9641642570495605","1.9641642570495605"
"1045","1.8668259382247925","1.8668259382247925","1.8668259382247925"
"1046","2.035581111907959","2.035581111907959","2.035581111907959"
"1047","2.046347141265869","2.046347141265869","2.046347141265869"
"1048","1.9772512912750244","1.9772512912750244","1.9772512912750244"
"1049","1.9122657775878906","1.9122657775878906","1.9122657775878906"
"1050","2.011138916015625","2.011138916015625","2.011138916015625"
"1051","2.0491013526916504","2.0491013526916504","2.0491013526916504"
"1052","1.9772508144378662","1.9772508144378662","1.9772508144378662"
"1053","1.9785598516464233","1.9785598516464233","1.9785598516464233"
"1054","2.0574679374694824","2.0574679374694824","2.0574679374694824"
"1055","2.0869293212890625","2.0869293212890625","2.0869293212890625"
"1056","2.028101921081543","2.028101921081543","2.028101921081543"
"1057","1.9944100379943848","1.9944100379943848","1.9944100379943848"
"1058","2.019357681274414","2.019357681274414","2.019357681274414"
"1059","1.9599494934082031","1.9599494934082031","1.9599494934082031"
"1060","2.012758731842041","2.012758731842041","2.012758731842041"
"1061","1.9497323036193848","1.9497323036193848","1.9497323036193848"
"1062","2.0510401725769043","2.0510401725769043","2.0510401725769043"
"1063","1.9704335927963257","1.9704335927963257","1.9704335927963257"
"1064","1.9251493215560913","1.9251493215560913","1.9251493215560913"
"1065","2.1072258949279785","2.1072258949279785","2.1072258949279785"
"1066","2.038892984390259","2.038892984390259","2.038892984390259"
"1067","2.1186118125915527","2.1186118125915527","2.1186118125915527"
"1068","1.8630738258361816","1.8630738258361816","1.8630738258361816"
"1069","1.9953680038452148","1.9953680038452148","1.9953680038452148"
"1070","2.0539355278015137","2.0539355278015137","2.0539355278015137"
"1071","1.9598509073257446","1.9598509073257446","1.9598509073257446"
"1072","1.9736884832382202","1.9736884832382202","1.9736884832382202"
"1073","1.9493257999420166","1.9493257999420166","1.9493257999420166"
"1074","2.008469343185425","2.008469343185425","2.008469343185425"
"1075","1.9446759223937988","1.9446759223937988","1.9446759223937988"
"1076","2.015284538269043","2.015284538269043","2.015284538269043"
"1077","1.9385392665863037","1.9385392665863037","1.9385392665863037"
"1078","2.0243589878082275","2.0243589878082275","2.0243589878082275"
"1079","2.0263333320617676","2.0263333320617676","2.0263333320617676"
"1080","1.9505813121795654","1.9505813121795654","1.9505813121795654"
"1081","2.0597310066223145","2.0597310066223145","2.0597310066223145"
"1082","1.854203701019287","1.854203701019287","1.854203701019287"
"1083","1.8643810749053955","1.8643810749053955","1.8643810749053955"
"1084","2.0683016777038574","2.0683016777038574","2.0683016777038574"
"1085","1.9298163652420044","1.9298163652420044","1.9298163652420044"
"1086","1.9839866161346436","1.9839866161346436","1.9839866161346436"
"1087","1.9662060737609863","1.9662060737609863","1.9662060737609863"
"1088","1.9810569286346436","1.9810569286346436","1.9810569286346436"
"1089","2.0062456130981445","2.0062456130981445","2.0062456130981445"
"1090","1.914686679840088","1.914686679840088","1.914686679840088"
"1091","1.8496805429458618","1.8496805429458618","1.8496805429458618"
"1092","2.003640651702881","2.003640651702881","2.003640651702881"
"1093","1.8686383962631226","1.8686383962631226","1.8686383962631226"
"1094","2.129842519760132","2.129842519760132","2.129842519760132"
"1095","1.9405125379562378","1.9405125379562378","1.9405125379562378"
"1096","2.0809741020202637","2.0809741020202637","2.0809741020202637"
"1097","1.9950157403945923","1.9950157403945923","1.9950157403945923"
"1098","1.9599424600601196","1.9599424600601196","1.9599424600601196"
"1099","2.0017194747924805","2.0017194747924805","2.0017194747924805"
"1100","1.936430811882019","1.936430811882019","1.936430811882019"
"1101","1.9702993631362915","1.9702993631362915","1.9702993631362915"
"1102","1.995795488357544","1.995795488357544","1.995795488357544"
"1103","2.03718638420105","2.03718638420105","2.03718638420105"
"1104","2.004952907562256","2.004952907562256","2.004952907562256"
"1105","1.9917658567428589","1.9917658567428589","1.9917658567428589"
"1106","1.959096908569336","1.959096908569336","1.959096908569336"
"1107","2.1104393005371094","2.1104393005371094","2.1104393005371094"
"1108","2.036029815673828","2.036029815673828","2.036029815673828"
"1109","1.9379109144210815","1.9379109144210815","1.9379109144210815"
"1110","1.8864666223526","1.8864666223526","1.8864666223526"
"1111","1.8910759687423706","1.8910759687423706","1.8910759687423706"
"1112","1.89024817943573","1.89024817943573","1.89024817943573"
"1113","1.926427960395813","1.926427960395813","1.926427960395813"
"1114","1.9932340383529663","1.9932340383529663","1.9932340383529663"
"1115","1.939314603805542","1.939314603805542","1.939314603805542"
"1116","2.085259437561035","2.085259437561035","2.085259437561035"
"1117","1.988007664680481","1.988007664680481","1.988007664680481"
"1118","1.9781744480133057","1.9781744480133057","1.9781744480133057"
"1119","1.9404196739196777","1.9404196739196777","1.9404196739196777"
"1120","1.9231593608856201","1.9231593608856201","1.9231593608856201"
"1121","2.0142383575439453","2.0142383575439453","2.0142383575439453"
"1122","1.953046441078186","1.953046441078186","1.953046441078186"
"1123","1.945183277130127","1.945183277130127","1.945183277130127"
"1124","1.9353828430175781","1.9353828430175781","1.9353828430175781"
"1125","1.9497907161712646","1.9497907161712646","1.9497907161712646"
"1126","1.8812413215637207","1.8812413215637207","1.8812413215637207"
"1127","2.0237598419189453","2.0237598419189453","2.0237598419189453"
"1128","1.971327543258667","1.971327543258667","1.971327543258667"
"1129","1.9064658880233765","1.9064658880233765","1.9064658880233765"
"1130","1.93287992477417","1.93287992477417","1.93287992477417"
"1131","1.9876430034637451","1.9876430034637451","1.9876430034637451"
"1132","1.9595080614089966","1.9595080614089966","1.9595080614089966"
"1133","2.124540328979492","2.124540328979492","2.124540328979492"
"1134","1.9927504062652588","1.9927504062652588","1.9927504062652588"
"1135","1.9675580263137817","1.9675580263137817","1.9675580263137817"
"1136","1.8503772020339966","1.8503772020339966","1.8503772020339966"
"1137","1.9749749898910522","1.9749749898910522","1.9749749898910522"
"1138","1.9014357328414917","1.9014357328414917","1.9014357328414917"
"1139","1.9905939102172852","1.9905939102172852","1.9905939102172852"
"1140","2.0478835105895996","2.0478835105895996","2.0478835105895996"
"1141","2.0427541732788086","2.0427541732788086","2.0427541732788086"
"1142","2.0196385383605957","2.0196385383605957","2.0196385383605957"
"1143","2.1635076999664307","2.1635076999664307","2.1635076999664307"
"1144","2.1613516807556152","2.1613516807556152","2.1613516807556152"
"1145","2.0176703929901123","2.0176703929901123","2.0176703929901123"
"1146","1.951265573501587","1.951265573501587","1.951265573501587"
"1147","1.970842719078064","1.970842719078064","1.970842719078064"
"1148","1.4982812404632568","1.4982812404632568","1.4982812404632568"
"1149","1.975275993347168","1.975275993347168","1.975275993347168"
"1150","1.9864723682403564","1.9864723682403564","1.9864723682403564"
"1151","2.023960828781128","2.023960828781128","2.023960828781128"
"1152","2.0955421924591064","2.0955421924591064","2.0955421924591064"
"1153","1.908526062965393","1.908526062965393","1.908526062965393"
"1154","1.959753155708313","1.959753155708313","1.959753155708313"
"1155","1.9183902740478516","1.9183902740478516","1.9183902740478516"
"1156","1.9110910892486572","1.9110910892486572","1.9110910892486572"
"1157","2.1214914321899414","2.1214914321899414","2.1214914321899414"
"1158","1.7565762996673584","1.7565762996673584","1.7565762996673584"
"1159","1.9562723636627197","1.9562723636627197","1.9562723636627197"
"1160","1.8875086307525635","1.8875086307525635","1.8875086307525635"
"1161","1.9956309795379639","1.9956309795379639","1.9956309795379639"
"1162","1.9056106805801392","1.9056106805801392","1.9056106805801392"
"1163","1.9010790586471558","1.9010790586471558","1.9010790586471558"
"1164","1.870237946510315","1.870237946510315","1.870237946510315"
"1165","1.9070662260055542","1.9070662260055542","1.9070662260055542"
"1166","1.9954688549041748","1.9954688549041748","1.9954688549041748"
"1167","1.9209388494491577","1.9209388494491577","1.9209388494491577"
"1168","1.976144790649414","1.976144790649414","1.976144790649414"
"1169","1.9696048498153687","1.9696048498153687","1.9696048498153687"
"1170","2.075021505355835","2.075021505355835","2.075021505355835"
"1171","1.9889700412750244","1.9889700412750244","1.9889700412750244"
"1172","2.0424647331237793","2.0424647331237793","2.0424647331237793"
"1173","1.9800329208374023","1.9800329208374023","1.9800329208374023"
"1174","1.9519600868225098","1.9519600868225098","1.9519600868225098"
"1175","1.9789514541625977","1.9789514541625977","1.9789514541625977"
"1176","2.0246102809906006","2.0246102809906006","2.0246102809906006"
"1177","1.964345097541809","1.964345097541809","1.964345097541809"
"1178","2.012301445007324","2.012301445007324","2.012301445007324"
"1179","1.9657082557678223","1.9657082557678223","1.9657082557678223"
"1180","2.134108066558838","2.134108066558838","2.134108066558838"
"1181","1.954587697982788","1.954587697982788","1.954587697982788"
"1182","2.0421526432037354","2.0421526432037354","2.0421526432037354"
"1183","1.9869400262832642","1.9869400262832642","1.9869400262832642"
"1184","1.948581576347351","1.948581576347351","1.948581576347351"
"1185","1.971964716911316","1.971964716911316","1.971964716911316"
"1186","2.0084574222564697","2.0084574222564697","2.0084574222564697"
"1187","1.9905848503112793","1.9905848503112793","1.9905848503112793"
"1188","2.0289721488952637","2.0289721488952637","2.0289721488952637"
"1189","1.9345742464065552","1.9345742464065552","1.9345742464065552"
"1190","1.9511609077453613","1.9511609077453613","1.9511609077453613"
"1191","2.020843029022217","2.020843029022217","2.020843029022217"
"1192","2.1222028732299805","2.1222028732299805","2.1222028732299805"
"1193","2.125262498855591","2.125262498855591","2.125262498855591"
"1194","2.0867269039154053","2.0867269039154053","2.0867269039154053"
"1195","1.9733048677444458","1.9733048677444458","1.9733048677444458"
"1196","1.95381498336792","1.95381498336792","1.95381498336792"
"1197","1.991134524345398","1.991134524345398","1.991134524345398"
"1198","1.990985631942749","1.990985631942749","1.990985631942749"
"1199","2.0109598636627197","2.0109598636627197","2.0109598636627197"
"1200","2.013028144836426","2.013028144836426","2.013028144836426"
"1201","1.9343452453613281","1.9343452453613281","1.9343452453613281"
"1202","1.8528131246566772","1.8528131246566772","1.8528131246566772"
"1203","1.8610891103744507","1.8610891103744507","1.8610891103744507"
"1204","2.076174020767212","2.076174020767212","2.076174020767212"
"1205","2.0078024864196777","2.0078024864196777","2.0078024864196777"
"1206","2.01706600189209","2.01706600189209","2.01706600189209"
"1207","1.9868433475494385","1.9868433475494385","1.9868433475494385"
"1208","1.86337149143219","1.86337149143219","1.86337149143219"
"1209","2.0544142723083496","2.0544142723083496","2.0544142723083496"
"1210","2.0073869228363037","2.0073869228363037","2.0073869228363037"
"1211","2.0133230686187744","2.0133230686187744","2.0133230686187744"
"1212","2.0718791484832764","2.0718791484832764","2.0718791484832764"
"1213","1.9099798202514648","1.9099798202514648","1.9099798202514648"
"1214","2.0083491802215576","2.0083491802215576","2.0083491802215576"
"1215","1.9959948062896729","1.9959948062896729","1.9959948062896729"
"1216","1.947677731513977","1.947677731513977","1.947677731513977"
"1217","2.0614013671875","2.0614013671875","2.0614013671875"
"1218","2.0505573749542236","2.0505573749542236","2.0505573749542236"
"1219","1.9958107471466064","1.9958107471466064","1.9958107471466064"
"1220","1.924281120300293","1.924281120300293","1.924281120300293"
"1221","2.033074140548706","2.033074140548706","2.033074140548706"
"1222","1.948340654373169","1.948340654373169","1.948340654373169"
"1223","1.9679503440856934","1.9679503440856934","1.9679503440856934"
"1224","1.9778577089309692","1.9778577089309692","1.9778577089309692"
"1225","1.9486148357391357","1.9486148357391357","1.9486148357391357"
"1226","1.9553481340408325","1.9553481340408325","1.9553481340408325"
"1227","2.0180156230926514","2.0180156230926514","2.0180156230926514"
"1228","2.0046725273132324","2.0046725273132324","2.0046725273132324"
"1229","1.9022934436798096","1.9022934436798096","1.9022934436798096"
"1230","2.067688465118408","2.067688465118408","2.067688465118408"
"1231","1.7477052211761475","1.7477052211761475","1.7477052211761475"
"1232","1.949973225593567","1.949973225593567","1.949973225593567"
"1233","2.041900157928467","2.041900157928467","2.041900157928467"
"1234","2.0195183753967285","2.0195183753967285","2.0195183753967285"
"1235","1.9638993740081787","1.9638993740081787","1.9638993740081787"
"1236","2.05436372756958","2.05436372756958","2.05436372756958"
"1237","2.0671465396881104","2.0671465396881104","2.0671465396881104"
"1238","1.9106450080871582","1.9106450080871582","1.9106450080871582"
"1239","1.911526083946228","1.911526083946228","1.911526083946228"
"1240","2.1368918418884277","2.1368918418884277","2.1368918418884277"
"1241","1.9295299053192139","1.9295299053192139","1.9295299053192139"
"1242","1.964385986328125","1.964385986328125","1.964385986328125"
"1243","2.001351833343506","2.001351833343506","2.001351833343506"
"1244","2.0624446868896484","2.0624446868896484","2.0624446868896484"
"1245","2.044618606567383","2.044618606567383","2.044618606567383"
"1246","2.019195318222046","2.019195318222046","2.019195318222046"
"1247","1.9794217348098755","1.9794217348098755","1.9794217348098755"
"1248","2.0160810947418213","2.0160810947418213","2.0160810947418213"
"1249","1.9570109844207764","1.9570109844207764","1.9570109844207764"
"1250","1.971726655960083","1.971726655960083","1.971726655960083"
"1251","1.9566633701324463","1.9566633701324463","1.9566633701324463"
"1252","1.9204144477844238","1.9204144477844238","1.9204144477844238"
"1253","1.958047866821289","1.958047866821289","1.958047866821289"
