"Step","female-silero - loss/g/total","female-silero - loss/g/total__MIN","female-silero - loss/g/total__MAX"
"981","37.48929977416992","37.48929977416992","37.48929977416992"
"982","37.3571662902832","37.3571662902832","37.3571662902832"
"983","35.42484664916992","35.42484664916992","35.42484664916992"
"984","36.02400207519531","36.02400207519531","36.02400207519531"
"985","38.13239288330078","38.13239288330078","38.13239288330078"
"986","36.24245834350586","36.24245834350586","36.24245834350586"
"987","34.9160270690918","34.9160270690918","34.9160270690918"
"988","36.6571044921875","36.6571044921875","36.6571044921875"
"989","36.37640380859375","36.37640380859375","36.37640380859375"
"990","36.521236419677734","36.521236419677734","36.521236419677734"
"991","36.689327239990234","36.689327239990234","36.689327239990234"
"992","37.34873580932617","37.34873580932617","37.34873580932617"
"993","39.45429229736328","39.45429229736328","39.45429229736328"
"994","38.25080490112305","38.25080490112305","38.25080490112305"
"995","36.80888748168945","36.80888748168945","36.80888748168945"
"996","38.178863525390625","38.178863525390625","38.178863525390625"
"997","36.97659683227539","36.97659683227539","36.97659683227539"
"998","34.73133087158203","34.73133087158203","34.73133087158203"
"999","36.7122802734375","36.7122802734375","36.7122802734375"
"1000","35.4901123046875","35.4901123046875","35.4901123046875"
"1001","36.62236022949219","36.62236022949219","36.62236022949219"
"1002","34.87862014770508","34.87862014770508","34.87862014770508"
"1003","35.619964599609375","35.619964599609375","35.619964599609375"
"1004","34.55287551879883","34.55287551879883","34.55287551879883"
"1005","36.40151596069336","36.40151596069336","36.40151596069336"
"1006","37.432456970214844","37.432456970214844","37.432456970214844"
"1007","37.58855438232422","37.58855438232422","37.58855438232422"
"1008","37.42192840576172","37.42192840576172","37.42192840576172"
"1009","37.03342819213867","37.03342819213867","37.03342819213867"
"1010","35.44470977783203","35.44470977783203","35.44470977783203"
"1011","34.80082321166992","34.80082321166992","34.80082321166992"
"1012","37.140846252441406","37.140846252441406","37.140846252441406"
"1013","36.0269660949707","36.0269660949707","36.0269660949707"
"1014","35.506492614746094","35.506492614746094","35.506492614746094"
"1015","36.317596435546875","36.317596435546875","36.317596435546875"
"1016","36.80613708496094","36.80613708496094","36.80613708496094"
"1017","36.569278717041016","36.569278717041016","36.569278717041016"
"1018","35.15802764892578","35.15802764892578","35.15802764892578"
"1019","38.127159118652344","38.127159118652344","38.127159118652344"
"1020","38.545997619628906","38.545997619628906","38.545997619628906"
"1021","36.08258056640625","36.08258056640625","36.08258056640625"
"1022","37.45581817626953","37.45581817626953","37.45581817626953"
"1023","38.304962158203125","38.304962158203125","38.304962158203125"
"1024","36.7341423034668","36.7341423034668","36.7341423034668"
"1025","35.45859146118164","35.45859146118164","35.45859146118164"
"1026","38.54418182373047","38.54418182373047","38.54418182373047"
"1027","37.10113525390625","37.10113525390625","37.10113525390625"
"1028","36.31013870239258","36.31013870239258","36.31013870239258"
"1029","39.67448043823242","39.67448043823242","39.67448043823242"
"1030","37.65675735473633","37.65675735473633","37.65675735473633"
"1031","36.928070068359375","36.928070068359375","36.928070068359375"
"1032","36.01033020019531","36.01033020019531","36.01033020019531"
"1033","36.68701171875","36.68701171875","36.68701171875"
"1034","38.63069152832031","38.63069152832031","38.63069152832031"
"1035","36.02532196044922","36.02532196044922","36.02532196044922"
"1036","36.003482818603516","36.003482818603516","36.003482818603516"
"1037","37.065406799316406","37.065406799316406","37.065406799316406"
"1038","35.26769256591797","35.26769256591797","35.26769256591797"
"1039","37.42911911010742","37.42911911010742","37.42911911010742"
"1040","38.25916290283203","38.25916290283203","38.25916290283203"
"1041","34.63486099243164","34.63486099243164","34.63486099243164"
"1042","34.857112884521484","34.857112884521484","34.857112884521484"
"1043","37.368560791015625","37.368560791015625","37.368560791015625"
"1044","37.08390426635742","37.08390426635742","37.08390426635742"
"1045","35.115234375","35.115234375","35.115234375"
"1046","37.55570983886719","37.55570983886719","37.55570983886719"
"1047","36.874732971191406","36.874732971191406","36.874732971191406"
"1048","36.81734848022461","36.81734848022461","36.81734848022461"
"1049","38.71036911010742","38.71036911010742","38.71036911010742"
"1050","33.266448974609375","33.266448974609375","33.266448974609375"
"1051","36.791404724121094","36.791404724121094","36.791404724121094"
"1052","37.26398849487305","37.26398849487305","37.26398849487305"
"1053","36.58285140991211","36.58285140991211","36.58285140991211"
"1054","34.60053253173828","34.60053253173828","34.60053253173828"
"1055","36.57866668701172","36.57866668701172","36.57866668701172"
"1056","36.7065544128418","36.7065544128418","36.7065544128418"
"1057","38.104942321777344","38.104942321777344","38.104942321777344"
"1058","36.58149337768555","36.58149337768555","36.58149337768555"
"1059","35.84082794189453","35.84082794189453","35.84082794189453"
"1060","36.694393157958984","36.694393157958984","36.694393157958984"
"1061","36.515846252441406","36.515846252441406","36.515846252441406"
"1062","37.87827682495117","37.87827682495117","37.87827682495117"
"1063","37.33973693847656","37.33973693847656","37.33973693847656"
"1064","35.9634895324707","35.9634895324707","35.9634895324707"
"1065","36.213844299316406","36.213844299316406","36.213844299316406"
"1066","35.407352447509766","35.407352447509766","35.407352447509766"
"1067","37.77820587158203","37.77820587158203","37.77820587158203"
"1068","36.32246780395508","36.32246780395508","36.32246780395508"
"1069","35.859779357910156","35.859779357910156","35.859779357910156"
"1070","36.376800537109375","36.376800537109375","36.376800537109375"
"1071","37.127777099609375","37.127777099609375","37.127777099609375"
"1072","36.53335189819336","36.53335189819336","36.53335189819336"
"1073","37.22810363769531","37.22810363769531","37.22810363769531"
"1074","35.26340103149414","35.26340103149414","35.26340103149414"
"1075","38.72159957885742","38.72159957885742","38.72159957885742"
"1076","36.27705001831055","36.27705001831055","36.27705001831055"
"1077","37.702091217041016","37.702091217041016","37.702091217041016"
"1078","37.48484802246094","37.48484802246094","37.48484802246094"
"1079","35.855648040771484","35.855648040771484","35.855648040771484"
"1080","35.778255462646484","35.778255462646484","35.778255462646484"
"1081","38.698909759521484","38.698909759521484","38.698909759521484"
"1082","37.23637771606445","37.23637771606445","37.23637771606445"
"1083","36.006595611572266","36.006595611572266","36.006595611572266"
"1084","37.846435546875","37.846435546875","37.846435546875"
"1085","35.30632781982422","35.30632781982422","35.30632781982422"
"1086","36.40635681152344","36.40635681152344","36.40635681152344"
"1087","36.43937683105469","36.43937683105469","36.43937683105469"
"1088","36.681190490722656","36.681190490722656","36.681190490722656"
"1089","36.75944900512695","36.75944900512695","36.75944900512695"
"1090","37.83049774169922","37.83049774169922","37.83049774169922"
"1091","37.40575408935547","37.40575408935547","37.40575408935547"
"1092","36.974632263183594","36.974632263183594","36.974632263183594"
"1093","36.19528579711914","36.19528579711914","36.19528579711914"
"1094","37.66710662841797","37.66710662841797","37.66710662841797"
"1095","36.62646484375","36.62646484375","36.62646484375"
"1096","37.459739685058594","37.459739685058594","37.459739685058594"
"1097","36.27067184448242","36.27067184448242","36.27067184448242"
"1098","34.96598434448242","34.96598434448242","34.96598434448242"
"1099","36.99144744873047","36.99144744873047","36.99144744873047"
"1100","36.44080352783203","36.44080352783203","36.44080352783203"
"1101","36.86550521850586","36.86550521850586","36.86550521850586"
"1102","38.0866813659668","38.0866813659668","38.0866813659668"
"1103","34.948829650878906","34.948829650878906","34.948829650878906"
"1104","35.55638122558594","35.55638122558594","35.55638122558594"
"1105","36.955169677734375","36.955169677734375","36.955169677734375"
"1106","36.53326416015625","36.53326416015625","36.53326416015625"
"1107","35.164634704589844","35.164634704589844","35.164634704589844"
"1108","38.804107666015625","38.804107666015625","38.804107666015625"
"1109","34.646148681640625","34.646148681640625","34.646148681640625"
"1110","37.09286117553711","37.09286117553711","37.09286117553711"
"1111","35.25192642211914","35.25192642211914","35.25192642211914"
"1112","34.45145034790039","34.45145034790039","34.45145034790039"
"1113","39.435333251953125","39.435333251953125","39.435333251953125"
"1114","34.350040435791016","34.350040435791016","34.350040435791016"
"1115","36.579803466796875","36.579803466796875","36.579803466796875"
"1116","36.91912078857422","36.91912078857422","36.91912078857422"
"1117","35.99220657348633","35.99220657348633","35.99220657348633"
"1118","35.04857635498047","35.04857635498047","35.04857635498047"
"1119","35.491302490234375","35.491302490234375","35.491302490234375"
"1120","37.47334289550781","37.47334289550781","37.47334289550781"
"1121","34.477561950683594","34.477561950683594","34.477561950683594"
"1122","35.463619232177734","35.463619232177734","35.463619232177734"
"1123","38.833770751953125","38.833770751953125","38.833770751953125"
"1124","38.38547897338867","38.38547897338867","38.38547897338867"
"1125","38.4937744140625","38.4937744140625","38.4937744140625"
"1126","35.72531509399414","35.72531509399414","35.72531509399414"
"1127","35.06779098510742","35.06779098510742","35.06779098510742"
"1128","36.28433609008789","36.28433609008789","36.28433609008789"
"1129","35.1529655456543","35.1529655456543","35.1529655456543"
"1130","36.48060607910156","36.48060607910156","36.48060607910156"
"1131","35.37337875366211","35.37337875366211","35.37337875366211"
"1132","35.94123077392578","35.94123077392578","35.94123077392578"
"1133","38.53664779663086","38.53664779663086","38.53664779663086"
"1134","36.82710266113281","36.82710266113281","36.82710266113281"
"1135","35.43898391723633","35.43898391723633","35.43898391723633"
"1136","35.84385299682617","35.84385299682617","35.84385299682617"
"1137","36.839290618896484","36.839290618896484","36.839290618896484"
"1138","35.516204833984375","35.516204833984375","35.516204833984375"
"1139","36.092220306396484","36.092220306396484","36.092220306396484"
"1140","36.333282470703125","36.333282470703125","36.333282470703125"
"1141","36.609500885009766","36.609500885009766","36.609500885009766"
"1142","36.59004211425781","36.59004211425781","36.59004211425781"
"1143","38.1210823059082","38.1210823059082","38.1210823059082"
"1144","37.72048568725586","37.72048568725586","37.72048568725586"
"1145","39.68811798095703","39.68811798095703","39.68811798095703"
"1146","36.1412239074707","36.1412239074707","36.1412239074707"
"1147","36.311641693115234","36.311641693115234","36.311641693115234"
"1148","34.2682991027832","34.2682991027832","34.2682991027832"
"1149","36.35073471069336","36.35073471069336","36.35073471069336"
"1150","37.80448913574219","37.80448913574219","37.80448913574219"
"1151","36.819847106933594","36.819847106933594","36.819847106933594"
"1152","36.21955871582031","36.21955871582031","36.21955871582031"
"1153","37.32624435424805","37.32624435424805","37.32624435424805"
"1154","36.27832794189453","36.27832794189453","36.27832794189453"
"1155","35.020782470703125","35.020782470703125","35.020782470703125"
"1156","34.864227294921875","34.864227294921875","34.864227294921875"
"1157","35.44383239746094","35.44383239746094","35.44383239746094"
"1158","35.02260208129883","35.02260208129883","35.02260208129883"
"1159","36.80635452270508","36.80635452270508","36.80635452270508"
"1160","37.3604736328125","37.3604736328125","37.3604736328125"
"1161","39.96711730957031","39.96711730957031","39.96711730957031"
"1162","36.776878356933594","36.776878356933594","36.776878356933594"
"1163","35.96977615356445","35.96977615356445","35.96977615356445"
"1164","36.07691955566406","36.07691955566406","36.07691955566406"
"1165","34.4976692199707","34.4976692199707","34.4976692199707"
"1166","37.72501754760742","37.72501754760742","37.72501754760742"
"1167","39.48527145385742","39.48527145385742","39.48527145385742"
"1168","36.488319396972656","36.488319396972656","36.488319396972656"
"1169","36.80134201049805","36.80134201049805","36.80134201049805"
"1170","36.51482009887695","36.51482009887695","36.51482009887695"
"1171","35.04258346557617","35.04258346557617","35.04258346557617"
"1172","33.10609817504883","33.10609817504883","33.10609817504883"
"1173","35.38032913208008","35.38032913208008","35.38032913208008"
"1174","35.925907135009766","35.925907135009766","35.925907135009766"
"1175","35.09685134887695","35.09685134887695","35.09685134887695"
"1176","35.58819580078125","35.58819580078125","35.58819580078125"
"1177","38.35224914550781","38.35224914550781","38.35224914550781"
"1178","35.87879943847656","35.87879943847656","35.87879943847656"
"1179","36.531856536865234","36.531856536865234","36.531856536865234"
"1180","37.0827751159668","37.0827751159668","37.0827751159668"
"1181","35.669822692871094","35.669822692871094","35.669822692871094"
"1182","34.970733642578125","34.970733642578125","34.970733642578125"
"1183","36.90386199951172","36.90386199951172","36.90386199951172"
"1184","36.88185501098633","36.88185501098633","36.88185501098633"
"1185","37.38134765625","37.38134765625","37.38134765625"
"1186","34.81767272949219","34.81767272949219","34.81767272949219"
"1187","37.335506439208984","37.335506439208984","37.335506439208984"
"1188","35.80942916870117","35.80942916870117","35.80942916870117"
"1189","37.07597732543945","37.07597732543945","37.07597732543945"
"1190","35.250213623046875","35.250213623046875","35.250213623046875"
"1191","36.855262756347656","36.855262756347656","36.855262756347656"
"1192","37.29719543457031","37.29719543457031","37.29719543457031"
"1193","36.469451904296875","36.469451904296875","36.469451904296875"
"1194","37.33159255981445","37.33159255981445","37.33159255981445"
"1195","36.0745735168457","36.0745735168457","36.0745735168457"
"1196","34.430057525634766","34.430057525634766","34.430057525634766"
"1197","34.580753326416016","34.580753326416016","34.580753326416016"
"1198","36.5330810546875","36.5330810546875","36.5330810546875"
"1199","36.034645080566406","36.034645080566406","36.034645080566406"
"1200","35.856292724609375","35.856292724609375","35.856292724609375"
"1201","38.72383499145508","38.72383499145508","38.72383499145508"
"1202","34.675392150878906","34.675392150878906","34.675392150878906"
"1203","35.041404724121094","35.041404724121094","35.041404724121094"
"1204","37.68524932861328","37.68524932861328","37.68524932861328"
"1205","37.96552276611328","37.96552276611328","37.96552276611328"
"1206","35.25487518310547","35.25487518310547","35.25487518310547"
"1207","36.08504867553711","36.08504867553711","36.08504867553711"
"1208","35.904048919677734","35.904048919677734","35.904048919677734"
"1209","37.75360107421875","37.75360107421875","37.75360107421875"
"1210","36.19486618041992","36.19486618041992","36.19486618041992"
"1211","37.64801788330078","37.64801788330078","37.64801788330078"
"1212","37.29872512817383","37.29872512817383","37.29872512817383"
"1213","35.42658615112305","35.42658615112305","35.42658615112305"
"1214","37.116233825683594","37.116233825683594","37.116233825683594"
"1215","37.57720184326172","37.57720184326172","37.57720184326172"
"1216","34.3177375793457","34.3177375793457","34.3177375793457"
"1217","37.09957504272461","37.09957504272461","37.09957504272461"
"1218","37.387325286865234","37.387325286865234","37.387325286865234"
"1219","38.610572814941406","38.610572814941406","38.610572814941406"
"1220","34.98509979248047","34.98509979248047","34.98509979248047"
"1221","38.81580352783203","38.81580352783203","38.81580352783203"
"1222","35.92622756958008","35.92622756958008","35.92622756958008"
"1223","37.200103759765625","37.200103759765625","37.200103759765625"
"1224","36.15135955810547","36.15135955810547","36.15135955810547"
"1225","36.042659759521484","36.042659759521484","36.042659759521484"
"1226","38.39987564086914","38.39987564086914","38.39987564086914"
"1227","34.53449249267578","34.53449249267578","34.53449249267578"
"1228","36.10715103149414","36.10715103149414","36.10715103149414"
"1229","35.69731140136719","35.69731140136719","35.69731140136719"
"1230","36.488525390625","36.488525390625","36.488525390625"
"1231","34.5078010559082","34.5078010559082","34.5078010559082"
"1232","37.71144104003906","37.71144104003906","37.71144104003906"
"1233","36.79911804199219","36.79911804199219","36.79911804199219"
"1234","35.48068618774414","35.48068618774414","35.48068618774414"
"1235","39.110809326171875","39.110809326171875","39.110809326171875"
"1236","37.736488342285156","37.736488342285156","37.736488342285156"
"1237","36.83514404296875","36.83514404296875","36.83514404296875"
"1238","39.162750244140625","39.162750244140625","39.162750244140625"
"1239","35.67075729370117","35.67075729370117","35.67075729370117"
"1240","37.579681396484375","37.579681396484375","37.579681396484375"
"1241","34.54707336425781","34.54707336425781","34.54707336425781"
"1242","36.86783981323242","36.86783981323242","36.86783981323242"
"1243","36.221435546875","36.221435546875","36.221435546875"
"1244","36.465415954589844","36.465415954589844","36.465415954589844"
"1245","37.40478515625","37.40478515625","37.40478515625"
"1246","38.18868637084961","38.18868637084961","38.18868637084961"
"1247","35.29943084716797","35.29943084716797","35.29943084716797"
"1248","38.38401794433594","38.38401794433594","38.38401794433594"
"1249","37.00927734375","37.00927734375","37.00927734375"
"1250","38.186683654785156","38.186683654785156","38.186683654785156"
"1251","34.27467346191406","34.27467346191406","34.27467346191406"
"1252","38.25974655151367","38.25974655151367","38.25974655151367"
"1253","35.575462341308594","35.575462341308594","35.575462341308594"
