"Step","female-silero - loss/g/kl","female-silero - loss/g/kl__MIN","female-silero - loss/g/kl__MAX"
"929","2.5028300285339355","2.5028300285339355","2.5028300285339355"
"930","2.6559274196624756","2.6559274196624756","2.6559274196624756"
"931","2.3455328941345215","2.3455328941345215","2.3455328941345215"
"932","2.1166727542877197","2.1166727542877197","2.1166727542877197"
"933","2.2744317054748535","2.2744317054748535","2.2744317054748535"
"934","2.449402332305908","2.449402332305908","2.449402332305908"
"935","2.458414077758789","2.458414077758789","2.458414077758789"
"936","2.5655879974365234","2.5655879974365234","2.5655879974365234"
"937","2.0536179542541504","2.0536179542541504","2.0536179542541504"
"938","1.9562827348709106","1.9562827348709106","1.9562827348709106"
"939","2.438317060470581","2.438317060470581","2.438317060470581"
"940","2.5875208377838135","2.5875208377838135","2.5875208377838135"
"941","2.5632481575012207","2.5632481575012207","2.5632481575012207"
"942","2.1525075435638428","2.1525075435638428","2.1525075435638428"
"943","2.3660037517547607","2.3660037517547607","2.3660037517547607"
"944","2.7193374633789062","2.7193374633789062","2.7193374633789062"
"945","2.281658411026001","2.281658411026001","2.281658411026001"
"946","1.878921389579773","1.878921389579773","1.878921389579773"
"947","2.4419007301330566","2.4419007301330566","2.4419007301330566"
"948","2.3928141593933105","2.3928141593933105","2.3928141593933105"
"949","2.418382406234741","2.418382406234741","2.418382406234741"
"950","2.1436429023742676","2.1436429023742676","2.1436429023742676"
"951","2.430194616317749","2.430194616317749","2.430194616317749"
"952","1.970057725906372","1.970057725906372","1.970057725906372"
"953","2.196704149246216","2.196704149246216","2.196704149246216"
"954","2.1889419555664062","2.1889419555664062","2.1889419555664062"
"955","2.457486629486084","2.457486629486084","2.457486629486084"
"956","1.886033296585083","1.886033296585083","1.886033296585083"
"957","2.1716420650482178","2.1716420650482178","2.1716420650482178"
"958","2.3368656635284424","2.3368656635284424","2.3368656635284424"
"959","2.7618181705474854","2.7618181705474854","2.7618181705474854"
"960","2.123176097869873","2.123176097869873","2.123176097869873"
"961","2.621649742126465","2.621649742126465","2.621649742126465"
"962","2.2970263957977295","2.2970263957977295","2.2970263957977295"
"963","2.471083164215088","2.471083164215088","2.471083164215088"
"964","2.482973337173462","2.482973337173462","2.482973337173462"
"965","2.2860360145568848","2.2860360145568848","2.2860360145568848"
"966","2.253575086593628","2.253575086593628","2.253575086593628"
"967","2.1851601600646973","2.1851601600646973","2.1851601600646973"
"968","2.66607403755188","2.66607403755188","2.66607403755188"
"969","2.5314555168151855","2.5314555168151855","2.5314555168151855"
"970","2.78608775138855","2.78608775138855","2.78608775138855"
"971","2.584757089614868","2.584757089614868","2.584757089614868"
"972","2.807746410369873","2.807746410369873","2.807746410369873"
"973","2.380284547805786","2.380284547805786","2.380284547805786"
"974","2.529968023300171","2.529968023300171","2.529968023300171"
"975","2.2769343852996826","2.2769343852996826","2.2769343852996826"
"976","2.4802634716033936","2.4802634716033936","2.4802634716033936"
"977","2.181245803833008","2.181245803833008","2.181245803833008"
"978","2.3225553035736084","2.3225553035736084","2.3225553035736084"
"979","2.039848804473877","2.039848804473877","2.039848804473877"
"980","2.2690975666046143","2.2690975666046143","2.2690975666046143"
"981","2.4697928428649902","2.4697928428649902","2.4697928428649902"
"982","2.128741502761841","2.128741502761841","2.128741502761841"
"983","2.2816386222839355","2.2816386222839355","2.2816386222839355"
"984","2.37178635597229","2.37178635597229","2.37178635597229"
"985","2.770986795425415","2.770986795425415","2.770986795425415"
"986","2.3627567291259766","2.3627567291259766","2.3627567291259766"
"987","2.4120278358459473","2.4120278358459473","2.4120278358459473"
"988","2.326571226119995","2.326571226119995","2.326571226119995"
"989","2.3195135593414307","2.3195135593414307","2.3195135593414307"
"990","2.339792013168335","2.339792013168335","2.339792013168335"
"991","2.2688510417938232","2.2688510417938232","2.2688510417938232"
"992","2.6924853324890137","2.6924853324890137","2.6924853324890137"
"993","2.385892629623413","2.385892629623413","2.385892629623413"
"994","1.9727288484573364","1.9727288484573364","1.9727288484573364"
"995","2.7289154529571533","2.7289154529571533","2.7289154529571533"
"996","2.7031121253967285","2.7031121253967285","2.7031121253967285"
"997","2.101656675338745","2.101656675338745","2.101656675338745"
"998","2.264694929122925","2.264694929122925","2.264694929122925"
"999","2.362563371658325","2.362563371658325","2.362563371658325"
"1000","2.1245152950286865","2.1245152950286865","2.1245152950286865"
"1001","2.5079398155212402","2.5079398155212402","2.5079398155212402"
"1002","2.296335458755493","2.296335458755493","2.296335458755493"
"1003","1.826577067375183","1.826577067375183","1.826577067375183"
"1004","2.179730176925659","2.179730176925659","2.179730176925659"
"1005","2.2964632511138916","2.2964632511138916","2.2964632511138916"
"1006","2.968290328979492","2.968290328979492","2.968290328979492"
"1007","2.647962808609009","2.647962808609009","2.647962808609009"
"1008","2.227536916732788","2.227536916732788","2.227536916732788"
"1009","2.3440051078796387","2.3440051078796387","2.3440051078796387"
"1010","1.8730922937393188","1.8730922937393188","1.8730922937393188"
"1011","2.0265681743621826","2.0265681743621826","2.0265681743621826"
"1012","2.624006986618042","2.624006986618042","2.624006986618042"
"1013","2.2716567516326904","2.2716567516326904","2.2716567516326904"
"1014","2.274150848388672","2.274150848388672","2.274150848388672"
"1015","2.0296595096588135","2.0296595096588135","2.0296595096588135"
"1016","2.547865152359009","2.547865152359009","2.547865152359009"
"1017","2.605532646179199","2.605532646179199","2.605532646179199"
"1018","2.401991605758667","2.401991605758667","2.401991605758667"
"1019","2.566256284713745","2.566256284713745","2.566256284713745"
"1020","2.5414931774139404","2.5414931774139404","2.5414931774139404"
"1021","2.22859263420105","2.22859263420105","2.22859263420105"
"1022","2.280787944793701","2.280787944793701","2.280787944793701"
"1023","2.3738820552825928","2.3738820552825928","2.3738820552825928"
"1024","2.460402250289917","2.460402250289917","2.460402250289917"
"1025","2.0378644466400146","2.0378644466400146","2.0378644466400146"
"1026","2.2807724475860596","2.2807724475860596","2.2807724475860596"
"1027","2.4941487312316895","2.4941487312316895","2.4941487312316895"
"1028","2.2789466381073","2.2789466381073","2.2789466381073"
"1029","2.6030592918395996","2.6030592918395996","2.6030592918395996"
"1030","2.377636194229126","2.377636194229126","2.377636194229126"
"1031","2.376736640930176","2.376736640930176","2.376736640930176"
"1032","2.252014398574829","2.252014398574829","2.252014398574829"
"1033","2.1643073558807373","2.1643073558807373","2.1643073558807373"
"1034","2.403336763381958","2.403336763381958","2.403336763381958"
"1035","2.7082085609436035","2.7082085609436035","2.7082085609436035"
"1036","2.695889711380005","2.695889711380005","2.695889711380005"
"1037","2.8037471771240234","2.8037471771240234","2.8037471771240234"
"1038","2.1766533851623535","2.1766533851623535","2.1766533851623535"
"1039","2.112480878829956","2.112480878829956","2.112480878829956"
"1040","2.526118755340576","2.526118755340576","2.526118755340576"
"1041","2.341367244720459","2.341367244720459","2.341367244720459"
"1042","2.4602103233337402","2.4602103233337402","2.4602103233337402"
"1043","2.4953649044036865","2.4953649044036865","2.4953649044036865"
"1044","2.0396058559417725","2.0396058559417725","2.0396058559417725"
"1045","2.53218674659729","2.53218674659729","2.53218674659729"
"1046","2.0916635990142822","2.0916635990142822","2.0916635990142822"
"1047","2.516268014907837","2.516268014907837","2.516268014907837"
"1048","2.479668140411377","2.479668140411377","2.479668140411377"
"1049","2.7608094215393066","2.7608094215393066","2.7608094215393066"
"1050","2.221158027648926","2.221158027648926","2.221158027648926"
"1051","2.4071006774902344","2.4071006774902344","2.4071006774902344"
"1052","2.6221256256103516","2.6221256256103516","2.6221256256103516"
"1053","2.1150622367858887","2.1150622367858887","2.1150622367858887"
"1054","2.177874803543091","2.177874803543091","2.177874803543091"
"1055","2.438047409057617","2.438047409057617","2.438047409057617"
"1056","1.9579834938049316","1.9579834938049316","1.9579834938049316"
"1057","2.660604238510132","2.660604238510132","2.660604238510132"
"1058","2.2006072998046875","2.2006072998046875","2.2006072998046875"
"1059","2.2930901050567627","2.2930901050567627","2.2930901050567627"
"1060","2.2801856994628906","2.2801856994628906","2.2801856994628906"
"1061","2.1661839485168457","2.1661839485168457","2.1661839485168457"
"1062","2.2667388916015625","2.2667388916015625","2.2667388916015625"
"1063","2.3797359466552734","2.3797359466552734","2.3797359466552734"
"1064","2.5252187252044678","2.5252187252044678","2.5252187252044678"
"1065","2.5241196155548096","2.5241196155548096","2.5241196155548096"
"1066","2.329785108566284","2.329785108566284","2.329785108566284"
"1067","2.2340567111968994","2.2340567111968994","2.2340567111968994"
"1068","2.5069525241851807","2.5069525241851807","2.5069525241851807"
"1069","2.3741047382354736","2.3741047382354736","2.3741047382354736"
"1070","2.207850933074951","2.207850933074951","2.207850933074951"
"1071","2.4781739711761475","2.4781739711761475","2.4781739711761475"
"1072","2.5136218070983887","2.5136218070983887","2.5136218070983887"
"1073","2.221883773803711","2.221883773803711","2.221883773803711"
"1074","2.6034960746765137","2.6034960746765137","2.6034960746765137"
"1075","2.271658182144165","2.271658182144165","2.271658182144165"
"1076","2.140347480773926","2.140347480773926","2.140347480773926"
"1077","2.261889696121216","2.261889696121216","2.261889696121216"
"1078","2.2735912799835205","2.2735912799835205","2.2735912799835205"
"1079","2.0317070484161377","2.0317070484161377","2.0317070484161377"
"1080","2.223803997039795","2.223803997039795","2.223803997039795"
"1081","2.521552085876465","2.521552085876465","2.521552085876465"
"1082","2.6952176094055176","2.6952176094055176","2.6952176094055176"
"1083","2.3356897830963135","2.3356897830963135","2.3356897830963135"
"1084","2.095353126525879","2.095353126525879","2.095353126525879"
"1085","1.736721396446228","1.736721396446228","1.736721396446228"
"1086","2.327406883239746","2.327406883239746","2.327406883239746"
"1087","2.174837589263916","2.174837589263916","2.174837589263916"
"1088","2.0066187381744385","2.0066187381744385","2.0066187381744385"
"1089","2.2955775260925293","2.2955775260925293","2.2955775260925293"
"1090","2.2052128314971924","2.2052128314971924","2.2052128314971924"
"1091","2.25534725189209","2.25534725189209","2.25534725189209"
"1092","2.328502893447876","2.328502893447876","2.328502893447876"
"1093","2.0305824279785156","2.0305824279785156","2.0305824279785156"
"1094","2.860999822616577","2.860999822616577","2.860999822616577"
"1095","2.523524284362793","2.523524284362793","2.523524284362793"
"1096","2.30906081199646","2.30906081199646","2.30906081199646"
"1097","2.3203961849212646","2.3203961849212646","2.3203961849212646"
"1098","2.395770311355591","2.395770311355591","2.395770311355591"
"1099","2.2807137966156006","2.2807137966156006","2.2807137966156006"
"1100","2.314924478530884","2.314924478530884","2.314924478530884"
"1101","2.5215296745300293","2.5215296745300293","2.5215296745300293"
"1102","2.876767158508301","2.876767158508301","2.876767158508301"
"1103","2.3213284015655518","2.3213284015655518","2.3213284015655518"
"1104","2.016960859298706","2.016960859298706","2.016960859298706"
"1105","2.7351975440979004","2.7351975440979004","2.7351975440979004"
"1106","2.079280138015747","2.079280138015747","2.079280138015747"
"1107","2.5432491302490234","2.5432491302490234","2.5432491302490234"
"1108","1.964656949043274","1.964656949043274","1.964656949043274"
"1109","1.9596041440963745","1.9596041440963745","1.9596041440963745"
"1110","1.9911773204803467","1.9911773204803467","1.9911773204803467"
"1111","2.324551820755005","2.324551820755005","2.324551820755005"
"1112","2.49601149559021","2.49601149559021","2.49601149559021"
"1113","2.226836681365967","2.226836681365967","2.226836681365967"
"1114","2.0974276065826416","2.0974276065826416","2.0974276065826416"
"1115","2.6029114723205566","2.6029114723205566","2.6029114723205566"
"1116","2.38175630569458","2.38175630569458","2.38175630569458"
"1117","2.3499131202697754","2.3499131202697754","2.3499131202697754"
"1118","2.8778297901153564","2.8778297901153564","2.8778297901153564"
"1119","2.482717275619507","2.482717275619507","2.482717275619507"
"1120","2.2362616062164307","2.2362616062164307","2.2362616062164307"
"1121","2.452042818069458","2.452042818069458","2.452042818069458"
"1122","2.381124258041382","2.381124258041382","2.381124258041382"
"1123","2.7474875450134277","2.7474875450134277","2.7474875450134277"
"1124","2.578796148300171","2.578796148300171","2.578796148300171"
"1125","2.798267364501953","2.798267364501953","2.798267364501953"
"1126","2.434933662414551","2.434933662414551","2.434933662414551"
"1127","2.527402877807617","2.527402877807617","2.527402877807617"
"1128","2.315669536590576","2.315669536590576","2.315669536590576"
"1129","2.371654748916626","2.371654748916626","2.371654748916626"
"1130","2.497295379638672","2.497295379638672","2.497295379638672"
"1131","2.331228494644165","2.331228494644165","2.331228494644165"
"1132","2.059255361557007","2.059255361557007","2.059255361557007"
"1133","2.625497341156006","2.625497341156006","2.625497341156006"
"1134","2.2691915035247803","2.2691915035247803","2.2691915035247803"
"1135","2.4664900302886963","2.4664900302886963","2.4664900302886963"
"1136","2.364849090576172","2.364849090576172","2.364849090576172"
"1137","2.393925666809082","2.393925666809082","2.393925666809082"
"1138","2.254840612411499","2.254840612411499","2.254840612411499"
"1139","2.0866026878356934","2.0866026878356934","2.0866026878356934"
"1140","2.176767349243164","2.176767349243164","2.176767349243164"
"1141","2.400851249694824","2.400851249694824","2.400851249694824"
"1142","2.136575937271118","2.136575937271118","2.136575937271118"
"1143","2.4537999629974365","2.4537999629974365","2.4537999629974365"
"1144","2.6228017807006836","2.6228017807006836","2.6228017807006836"
"1145","1.851927638053894","1.851927638053894","1.851927638053894"
"1146","2.1520514488220215","2.1520514488220215","2.1520514488220215"
"1147","2.5378527641296387","2.5378527641296387","2.5378527641296387"
"1148","2.497673988342285","2.497673988342285","2.497673988342285"
"1149","2.3035683631896973","2.3035683631896973","2.3035683631896973"
"1150","2.357372760772705","2.357372760772705","2.357372760772705"
"1151","2.1200246810913086","2.1200246810913086","2.1200246810913086"
"1152","2.5169754028320312","2.5169754028320312","2.5169754028320312"
"1153","2.3639893531799316","2.3639893531799316","2.3639893531799316"
"1154","2.2233879566192627","2.2233879566192627","2.2233879566192627"
"1155","2.2779059410095215","2.2779059410095215","2.2779059410095215"
"1156","2.14998459815979","2.14998459815979","2.14998459815979"
"1157","2.2077832221984863","2.2077832221984863","2.2077832221984863"
"1158","2.7065346240997314","2.7065346240997314","2.7065346240997314"
"1159","2.4466230869293213","2.4466230869293213","2.4466230869293213"
"1160","2.2884323596954346","2.2884323596954346","2.2884323596954346"
"1161","2.462080478668213","2.462080478668213","2.462080478668213"
"1162","2.604438066482544","2.604438066482544","2.604438066482544"
"1163","2.707066535949707","2.707066535949707","2.707066535949707"
"1164","2.139954090118408","2.139954090118408","2.139954090118408"
"1165","2.540733575820923","2.540733575820923","2.540733575820923"
"1166","1.908949375152588","1.908949375152588","1.908949375152588"
"1167","2.609585762023926","2.609585762023926","2.609585762023926"
"1168","2.4892659187316895","2.4892659187316895","2.4892659187316895"
"1169","2.204345226287842","2.204345226287842","2.204345226287842"
"1170","2.2305755615234375","2.2305755615234375","2.2305755615234375"
"1171","2.283231735229492","2.283231735229492","2.283231735229492"
"1172","2.183812379837036","2.183812379837036","2.183812379837036"
"1173","2.230860948562622","2.230860948562622","2.230860948562622"
"1174","1.9942333698272705","1.9942333698272705","1.9942333698272705"
"1175","2.085123062133789","2.085123062133789","2.085123062133789"
"1176","2.084639549255371","2.084639549255371","2.084639549255371"
"1177","2.5235586166381836","2.5235586166381836","2.5235586166381836"
"1178","1.7954151630401611","1.7954151630401611","1.7954151630401611"
"1179","2.5512430667877197","2.5512430667877197","2.5512430667877197"
"1180","2.5993242263793945","2.5993242263793945","2.5993242263793945"
"1181","2.3488171100616455","2.3488171100616455","2.3488171100616455"
"1182","1.4413764476776123","1.4413764476776123","1.4413764476776123"
"1183","2.023491621017456","2.023491621017456","2.023491621017456"
"1184","2.338107109069824","2.338107109069824","2.338107109069824"
"1185","2.8230831623077393","2.8230831623077393","2.8230831623077393"
"1186","2.2722747325897217","2.2722747325897217","2.2722747325897217"
"1187","2.7756896018981934","2.7756896018981934","2.7756896018981934"
"1188","2.4774060249328613","2.4774060249328613","2.4774060249328613"
"1189","2.7629849910736084","2.7629849910736084","2.7629849910736084"
"1190","1.9229531288146973","1.9229531288146973","1.9229531288146973"
"1191","2.3081610202789307","2.3081610202789307","2.3081610202789307"
"1192","2.3999924659729004","2.3999924659729004","2.3999924659729004"
"1193","2.381798505783081","2.381798505783081","2.381798505783081"
"1194","2.3584184646606445","2.3584184646606445","2.3584184646606445"
"1195","2.232104778289795","2.232104778289795","2.232104778289795"
"1196","2.345625162124634","2.345625162124634","2.345625162124634"
"1197","2.3352646827697754","2.3352646827697754","2.3352646827697754"
"1198","2.0194802284240723","2.0194802284240723","2.0194802284240723"
"1199","2.2530677318573","2.2530677318573","2.2530677318573"
"1200","1.9247276782989502","1.9247276782989502","1.9247276782989502"
"1201","2.5318756103515625","2.5318756103515625","2.5318756103515625"
"1202","2.1588242053985596","2.1588242053985596","2.1588242053985596"
"1203","1.9377835988998413","1.9377835988998413","1.9377835988998413"
"1204","2.4971723556518555","2.4971723556518555","2.4971723556518555"
"1205","2.2059929370880127","2.2059929370880127","2.2059929370880127"
"1206","2.6842410564422607","2.6842410564422607","2.6842410564422607"
"1207","2.295074224472046","2.295074224472046","2.295074224472046"
"1208","2.0521953105926514","2.0521953105926514","2.0521953105926514"
"1209","2.151859998703003","2.151859998703003","2.151859998703003"
"1210","2.641939878463745","2.641939878463745","2.641939878463745"
"1211","2.1351511478424072","2.1351511478424072","2.1351511478424072"
"1212","2.3504533767700195","2.3504533767700195","2.3504533767700195"
"1213","2.471344470977783","2.471344470977783","2.471344470977783"
"1214","2.7428863048553467","2.7428863048553467","2.7428863048553467"
"1215","2.271320343017578","2.271320343017578","2.271320343017578"
"1216","2.0029289722442627","2.0029289722442627","2.0029289722442627"
"1217","2.3632566928863525","2.3632566928863525","2.3632566928863525"
"1218","2.3553974628448486","2.3553974628448486","2.3553974628448486"
"1219","2.597559690475464","2.597559690475464","2.597559690475464"
"1220","2.24594783782959","2.24594783782959","2.24594783782959"
"1221","3.124255895614624","3.124255895614624","3.124255895614624"
"1222","2.2700271606445312","2.2700271606445312","2.2700271606445312"
"1223","2.6293604373931885","2.6293604373931885","2.6293604373931885"
"1224","2.301276206970215","2.301276206970215","2.301276206970215"
"1225","2.3190629482269287","2.3190629482269287","2.3190629482269287"
"1226","2.340386152267456","2.340386152267456","2.340386152267456"
"1227","2.289182424545288","2.289182424545288","2.289182424545288"
"1228","2.3314526081085205","2.3314526081085205","2.3314526081085205"
"1229","2.102433443069458","2.102433443069458","2.102433443069458"
"1230","2.44498348236084","2.44498348236084","2.44498348236084"
"1231","2.261929512023926","2.261929512023926","2.261929512023926"
"1232","2.2009944915771484","2.2009944915771484","2.2009944915771484"
"1233","2.51600980758667","2.51600980758667","2.51600980758667"
"1234","2.2316079139709473","2.2316079139709473","2.2316079139709473"
"1235","2.308305025100708","2.308305025100708","2.308305025100708"
"1236","2.2135050296783447","2.2135050296783447","2.2135050296783447"
"1237","2.5723252296447754","2.5723252296447754","2.5723252296447754"
"1238","2.6431667804718018","2.6431667804718018","2.6431667804718018"
"1239","2.547147750854492","2.547147750854492","2.547147750854492"
"1240","2.26361083984375","2.26361083984375","2.26361083984375"
"1241","2.2553553581237793","2.2553553581237793","2.2553553581237793"
"1242","2.4781711101531982","2.4781711101531982","2.4781711101531982"
"1243","2.735410213470459","2.735410213470459","2.735410213470459"
"1244","2.3053112030029297","2.3053112030029297","2.3053112030029297"
"1245","2.3648734092712402","2.3648734092712402","2.3648734092712402"
"1246","2.7990291118621826","2.7990291118621826","2.7990291118621826"
"1247","2.057687282562256","2.057687282562256","2.057687282562256"
"1248","2.362851619720459","2.362851619720459","2.362851619720459"
"1249","1.993455410003662","1.993455410003662","1.993455410003662"
"1250","2.2321977615356445","2.2321977615356445","2.2321977615356445"
"1251","1.7972321510314941","1.7972321510314941","1.7972321510314941"
"1252","2.3476457595825195","2.3476457595825195","2.3476457595825195"
"1253","2.2355217933654785","2.2355217933654785","2.2355217933654785"
